,clip_id,youtube_id,start_time,end_time,split,action,adverb,caption,clustered_action,clustered_adverb
1832,jOdJL2aB7oM_000000_000010,jOdJL2aB7oM,0.0,10.0,train,stick,out,Persons contort their bodies to fit in a glass sided box and a foot sticking out moves up and down.,stick,out
1833,jOdJL2aB7oM_000000_000010,jOdJL2aB7oM,0.0,10.0,train,fit,inside,A man is attempting to contort his body to fit inside of small glass cube.,fill,indoor
1834,jOdJL2aB7oM_000000_000010,jOdJL2aB7oM,0.0,10.0,train,climb,slowly,"A person contorts their body and climbs slowly into a small box, closes the lid of the box then opens it again.",climb,slowly
1835,zyoKhVFNEhg_000001_000011,zyoKhVFNEhg,1.0,11.0,train,lean,back,Two girls legs lean against one another as they lean their bodies back performing gymnastic moves.,tilt,backwards
1836,j3aZ_iThEmM_000010_000020,j3aZ_iThEmM,10.0,20.0,train,stretch,slowly,A girl does a hand stand and then slowly stretches her legs out to the side.,stretch,slowly
1837,j3aZ_iThEmM_000010_000020,j3aZ_iThEmM,10.0,20.0,train,spread,slowly,A young person is doing a very complicated head stand while spreading her legs slowly.,spread,slowly
1838,j3aZ_iThEmM_000010_000020,j3aZ_iThEmM,10.0,20.0,train,raise,up,A girl doing a hand stand slowly raises her legs straight up in the air then brings them back down till she looks like she's floating on sitting position.,raise,upwards
1839,j3aZ_iThEmM_000010_000020,j3aZ_iThEmM,10.0,20.0,train,bring,down,A girl doing a hand stand slowly raises her legs straight up in the air then brings them back down till she looks like she's floating on sitting position.,carry,downwards
1840,oC1fnjZ_B5M_000042_000052,oC1fnjZ_B5M,42.0,52.0,train,drop,in,a person cracks an egg over a pan and then drops it in,dip,in
1841,NLbHfqZavyY_000247_000257,NLbHfqZavyY,247.0,257.0,train,cook,properly,A man is teaching a child how to properly cook something for the first time.,cook,properly
1842,U9TEmfsfDjo_000000_000010,U9TEmfsfDjo,0.0,10.0,train,fry,outside,A egg being fried in a skillet outside using a small butane burner.,cook,outdoor
1843,U9TEmfsfDjo_000000_000010,U9TEmfsfDjo,0.0,10.0,train,make,outside,Someone is showing how they are making eggs outside using a propane tank and a pot.,make,outdoor
1844,U9TEmfsfDjo_000000_000010,U9TEmfsfDjo,0.0,10.0,train,cook,outdoors,"A man cooks outdoors, using a propane grill and silver pan to fry an egg.",cook,outdoor
1845,fMluwiLbq58_000108_000118,fMluwiLbq58,108.0,118.0,train,pace,fast,Fast paced music is playing while an egg cracked into foil attempts to cook on an electronic device.,walk,quickly
1846,pgrTxMZc4Hk_000010_000020,pgrTxMZc4Hk,10.0,20.0,train,boil,half,"making different shaped half boiled omlettes, car shape, flower shape etc.",cook,partially
1847,pgrTxMZc4Hk_000010_000020,pgrTxMZc4Hk,10.0,20.0,train,fry,inside,A little oil is in a pan and an egg is fried inside of a metal cookie cutter.,cook,indoor
1848,0xw_ssuEtZw_000110_000120,0xw_ssuEtZw,110.0,120.0,train,cook,outside,A man is cooking an egg outside on a rock.,cook,outdoor
1849,DiD4OKwg5g8_000002_000012,DiD4OKwg5g8,2.0,12.0,train,cook,slowly,Someone seasoning eggs and cooking them slowly on the stove,cook,slowly
1850,wpK78xKfPt8_000050_000060,wpK78xKfPt8,50.0,60.0,train,whisk,lightly,"Hands break an egg into a bowl to join 2 other eggs, discards the shell, then starts to whisk them lightly with a fork",mix,gently
1851,wpK78xKfPt8_000050_000060,wpK78xKfPt8,50.0,60.0,train,cook,inside,A person is showing how they cook soup inside of a kitchen.,cook,indoor
1852,5A4Nu25Gz5A_000163_000173,5A4Nu25Gz5A,163.0,173.0,train,cook,slowly,An egg slowly cooks in a pan and someone moves it around.,cook,slowly
1853,7pN1Sdhhr8M_000099_000109,7pN1Sdhhr8M,99.0,109.0,train,cook,properly,The man is showing how to cook an egg properly in the kitchen.,cook,properly
1854,WQQs15LMshE_000046_000056,WQQs15LMshE,46.0,56.0,train,boil,half,Half boiled egg is cooked on empty pan with no oil and shakes on both sides.,cook,partially
1855,5ZwiGw_g8YA_000094_000104,5ZwiGw_g8YA,94.0,104.0,train,poach,perfectly,A person is showing a perfectly poached egg with a runny yellow yolk.,cook,properly
1856,5ZwiGw_g8YA_000094_000104,5ZwiGw_g8YA,94.0,104.0,train,flow,out,Some eggs cooked over easy then the yolks opens up and flows out,pour,out
1857,TE-8Aq51jTo_000227_000237,TE-8Aq51jTo,227.0,237.0,train,put,outdoor,A man put a pot between the stick stand over burning firewood outdoor,put,outdoor
1858,TE-8Aq51jTo_000227_000237,TE-8Aq51jTo,227.0,237.0,train,warm,outside,A man is explaining on how to heat and hookup a pan to warm things outside.,cook,outdoor
1859,TE-8Aq51jTo_000227_000237,TE-8Aq51jTo,227.0,237.0,train,boil,outdoors,A man is boiling water over a fire outdoors.,cook,outdoor
1860,6LRyu5m7_9M_000187_000197,6LRyu5m7_9M,187.0,197.0,train,cook,outside,A man films himself cooking outside on an open fire and describes it.,cook,outdoor
1861,gxU06QDHawk_000051_000061,gxU06QDHawk,51.0,61.0,train,cook,outside,These people are cooking a pizza on the campfire outside.,cook,outdoor
1862,gxU06QDHawk_000051_000061,gxU06QDHawk,51.0,61.0,train,heat,outside,A tray is being heated over a fire in a fire pit outside while a shirtless boy watches.,cook,outdoor
1863,eoZNAmdu2Sg_000275_000285,eoZNAmdu2Sg,275.0,285.0,train,fry,outside,A man fries a slice of dough outside and flips it over with a fork.,cook,outdoor
1864,eoZNAmdu2Sg_000275_000285,eoZNAmdu2Sg,275.0,285.0,train,cook,outside,A man is cooking a pancake on a fire outside.,cook,outdoor
1865,2avmiBo0L94_000032_000042,2avmiBo0L94,32.0,42.0,train,make,outdoors,A person is seen making popcorn over a fire outdoors with others seated nearby.,make,outdoor
1866,D7wCZpqk038_000131_000141,D7wCZpqk038,131.0,141.0,train,cook,outside,A man is cooking food outside on an open fire and talking about how to do it properly.,cook,outdoor
1867,D7wCZpqk038_000131_000141,D7wCZpqk038,131.0,141.0,train,roast,outside,A person is showing how they oven roast outside with potatoes being cooked.,cook,outdoor
1868,-WZgMWx8Elk_000013_000023,-WZgMWx8Elk,13.0,23.0,train,cook,outside,Two men are cooking meats on a gas fire grill outside.,cook,outdoor
1869,-WZgMWx8Elk_000013_000023,-WZgMWx8Elk,13.0,23.0,train,sit,outside,A guy is sitting by a fire outside and inviting people to sing songs.,sit,outdoor
1870,-c1JrpgLek0_000011_000021,-c1JrpgLek0,11.0,21.0,train,cook,outdoors,"People cooking food outdoors on a campfire, using a skillet and a stick.",cook,outdoor
1871,7xd0XOSIUfw_000488_000498,7xd0XOSIUfw,488.0,498.0,train,cook,outdoors,Two men demonstrating how to cook outdoors to children and other adults.,cook,outdoor
1872,7xd0XOSIUfw_000488_000498,7xd0XOSIUfw,488.0,498.0,train,prepare,outside,Two people prepare a meal over a fire pit outside.,make,outdoor
1873,yoOVgfZdx98_000090_000100,yoOVgfZdx98,90.0,100.0,train,prepare,outside,A man prepares coffee outside and hangs the kettle over the fire.,make,outdoor
1874,yoOVgfZdx98_000090_000100,yoOVgfZdx98,90.0,100.0,train,boil,outdoors,A man is showing how to boil a pot of coffee outdoors over a fire.,cook,outdoor
1875,872iLqMOzUc_000032_000042,872iLqMOzUc,32.0,42.0,train,hold,outside,"Outside at a fire, people are holding marshmallows on sticks over the flames to toast them.",hold,outdoor
1876,872iLqMOzUc_000032_000042,872iLqMOzUc,32.0,42.0,train,roast,outside,While outside people are roasting marshmellows on an open fire.,cook,outdoor
1877,Ajq3IdzZkVk_000000_000010,Ajq3IdzZkVk,0.0,10.0,train,sit,outside,People sit around a fire outside as a man tries to put something in it.,sit,outdoor
1878,ATZxipJouSI_000042_000052,ATZxipJouSI,42.0,52.0,train,cook,outdoor,A person is outdoor cooking scrambled eggs on a grill,cook,outdoor
1879,ATZxipJouSI_000042_000052,ATZxipJouSI,42.0,52.0,train,look,up,Looking up in a tree the camera pans down to show someone cooking eggs in a campfire setting.,look,upwards
1880,ATZxipJouSI_000042_000052,ATZxipJouSI,42.0,52.0,train,start,outdoors,"While outdoors, a person has started a fire and is cracking and frying eggs in a pan over the fire.",start,outdoor
1881,-dL7m7j1Mfs_000008_000018,-dL7m7j1Mfs,8.0,18.0,train,sit,outside,Three young boys sit outside by an open campfire in their camping chairs.,sit,outdoor
1882,tv47n4W_Bgo_000033_000043,tv47n4W_Bgo,33.0,43.0,train,start,outside,Outside someone started a fire with sticks and has a pan on top.,start,outdoor
1883,tv47n4W_Bgo_000033_000043,tv47n4W_Bgo,33.0,43.0,train,burn,inside,A man tends to a fire burning inside of a log on which a frying pan of water has been set.,burn,indoor
1884,Aw1W6jrARNY_000207_000217,Aw1W6jrARNY,207.0,217.0,train,sit,outdoors,Two guys sitting outdoors are watching a fire together and talking.,sit,outdoor
1885,Aw1W6jrARNY_000207_000217,Aw1W6jrARNY,207.0,217.0,train,cook,inside,Men are sitting around a hollow piece of bamboo that has been hollowed out and something is cooking inside over  a camp fire while someone is talking.,cook,indoor
1886,_kJTU04PycQ_000087_000097,_kJTU04PycQ,87.0,97.0,train,stand,outside,"A man standing outside in front of some rocks, dirt and wood burining, cooking.",stand,outdoor
1887,xwN7-Xc-vPg_000386_000396,xwN7-Xc-vPg,386.0,396.0,train,use,outdoors,A young woman uses the rotisserie outdoors; explaining how and what she's doing.,use,outdoor
1888,xwN7-Xc-vPg_000386_000396,xwN7-Xc-vPg,386.0,396.0,train,cook,slowly,A woman kneels next to a bbq as ribs slowly cook on a rotisseri.,cook,slowly
1889,5bXp5GTLu7c_000359_000369,5bXp5GTLu7c,359.0,369.0,train,make,outside,A man trying to make a spit roast outside with small pieces of wood,make,outdoor
1890,COpSkp-tfhI_000002_000012,COpSkp-tfhI,2.0,12.0,train,take,outdoors,"Outdoors, a family barbecue is taken place where they are sitting and a grill is going.",take,outdoor
1891,COpSkp-tfhI_000002_000012,COpSkp-tfhI,2.0,12.0,train,grill,outside,a man grilling outside on a fire pit grill with other people sitting around,cook,outdoor
1892,A8TIWMvJVDU_000037_000047,A8TIWMvJVDU,37.0,47.0,train,stand,outdoors,Men and women standing around a table outdoors while other men and women cook on a camp fire.,stand,outdoor
1893,-Cj7bIQZMTU_000039_000049,-Cj7bIQZMTU,39.0,49.0,train,burn,outside,A closeup of a pile of sticks surrounded by rocks burning outside.,burn,outdoor
1894,a8Mi7_9bGnY_000110_000120,a8Mi7_9bGnY,110.0,120.0,train,grill,outdoors,Two men are grilling meat and asparagus outdoors in an unconventional manner.,cook,outdoor
1895,a8Mi7_9bGnY_000110_000120,a8Mi7_9bGnY,110.0,120.0,train,cook,outside,A person is cooking some food outside and are happy with the results.,cook,outdoor
1896,CnnG8H4yPLA_000298_000308,CnnG8H4yPLA,298.0,308.0,train,cook,outside,A young boy is cooking eggs on a stove outside with a aluminum can fire.,cook,outdoor
1897,AJUWLVj9sAg_000551_000561,AJUWLVj9sAg,551.0,561.0,train,build,outside,A family builds a bonefire outside in their backyard and has fun.,make,outdoor
1898,Er2f_HVtEc8_000021_000031,Er2f_HVtEc8,21.0,31.0,train,cook,outside,Meat is cooked on grill grates over an open fire outside at night.,cook,outdoor
1899,jPE2GvAsslI_000059_000069,jPE2GvAsslI,59.0,69.0,train,cook,outside,Outside a young man is cooking on a grill and is interviewed by another person on what he is cooking,cook,outdoor
1900,jPE2GvAsslI_000059_000069,jPE2GvAsslI,59.0,69.0,train,stand,outside,A male standing outside is  stirring around food in a pot cooking on an outside burner.,stand,outdoor
1901,X87ZH0uE4qQ_000063_000073,X87ZH0uE4qQ,63.0,73.0,train,boil,outside,A man is camping and started a fire to boil some water outside.,cook,outdoor
1902,sGOrTpa7NDE_000011_000021,sGOrTpa7NDE,11.0,21.0,train,simmer,outdoors,A large pot of food is simmering on top of charcoal outdoors.,cook,outdoor
1903,sGOrTpa7NDE_000011_000021,sGOrTpa7NDE,11.0,21.0,train,prepare,outdoors,The man is preparing a meal on a pan outdoors as he prepares to open a canned food.,make,outdoor
1904,sGOrTpa7NDE_000011_000021,sGOrTpa7NDE,11.0,21.0,train,cook,outdoors,A man cooking a stew over an open campfire outdoors.,cook,outdoor
1905,C4a-HFZW_TI_000207_000217,C4a-HFZW_TI,207.0,217.0,train,cook,outside,a man cooking some stew outside on a wood fire while talking about it.,cook,outdoor
1906,P7lcKq8C1OU_000018_000028,P7lcKq8C1OU,18.0,28.0,train,cook,slowly,Some meat is being slowly cooked in an outdoor brick oven.,cook,slowly
1907,rvveY9_TW4o_000046_000056,rvveY9_TW4o,46.0,56.0,train,sit,outdoors,A man sitting down outdoors puts ingredients down and pours something inside of a pot.,sit,outdoor
1908,rvveY9_TW4o_000046_000056,rvveY9_TW4o,46.0,56.0,train,pour,inside,A man sitting down outdoors puts ingredients down and pours something inside of a pot.,pour,indoor
1909,aDjQeh4Gqzs_000057_000067,aDjQeh4Gqzs,57.0,67.0,train,place,in,An outdoor cooking episode as a person is seen placing in egg's yoke and white into the pot's hot water.,put,in
1910,MtFoZtsXwjY_000011_000021,MtFoZtsXwjY,11.0,21.0,train,cook,outdoors,A man using a camp fire to cook his fresh kill on a skillet outdoors.,cook,outdoor
1911,iXxh69tqh4I_000015_000025,iXxh69tqh4I,15.0,25.0,train,hit,hard,A person hitting rock hard and burned sausages on a black metal pan.,hit,firmly
1912,JiwOz9miuyY_000070_000080,JiwOz9miuyY,70.0,80.0,train,pour,lightly,"Olive oil is lightly poured onto sausages, the sausages are then placed into an oven while a man explains the process.",pour,gently
1913,InMYFAo3Br4_000026_000036,InMYFAo3Br4,26.0,36.0,train,smoke,heavily,A bunch of cooked sausages are smoking heavily on a grill.,smoke,firmly
1914,Uq4j_h-oFt4_000102_000112,Uq4j_h-oFt4,102.0,112.0,train,cook,lightly,A cook places lightly cooked wieners/sausage in small cups while a woman watches.,cook,gently
1915,J77n3IiGR4Q_000166_000176,J77n3IiGR4Q,166.0,176.0,train,stir,inside,A woman is using a wooden spoon to stir meat inside of a cooking pot.,mix,indoor
1916,J77n3IiGR4Q_000166_000176,J77n3IiGR4Q,166.0,176.0,train,brown,properly,The woman is demonstrating how to properly brown the meat for a dish that she is cooking.,cook,properly
1917,Cl-bECLjXyw_000034_000044,Cl-bECLjXyw,34.0,44.0,train,cook,inside,A person is cooking a can of sausages inside of a skillet.,cook,indoor
1918,EKJL4Wn90Xo_000004_000014,EKJL4Wn90Xo,4.0,14.0,train,turn,slowly,Hot dogs slowly turn and are roasted on a metal machine.,turn,slowly
1919,EKJL4Wn90Xo_000004_000014,EKJL4Wn90Xo,4.0,14.0,train,warm,slowly,a person by a machine warming up hot dogs slowly,cook,slowly
1920,bjizjWUxyto_000004_000014,bjizjWUxyto,4.0,14.0,train,cook,properly,A person showing how to properly cook sausages on an outdoor grill.,cook,properly
1921,ns2C99ZC2OI_000293_000303,ns2C99ZC2OI,293.0,303.0,train,cook,properly,In a kitchen a chef teaches how to properly cook a meal,cook,properly
1922,NzDCUhtb_VE_000038_000048,NzDCUhtb_VE,38.0,48.0,train,make,quickly,A man explains how to quickly make a tomato and onion sauce and how to serve it.,make,quickly
1923,YGnZwSJvyHM_000033_000043,YGnZwSJvyHM,33.0,43.0,train,saute,quickly,"Using a cast iron pan and wooden spoon, a chef demonstrates how to saute vegetables quickly.",cook,quickly
1924,Wp78Qm_PtAs_000386_000396,Wp78Qm_PtAs,386.0,396.0,train,cook,properly,A man demonstrates how to properly cook scallops in a pan.,cook,properly
1925,-Qcle1SI8_c_000109_000119,-Qcle1SI8_c,109.0,119.0,train,cook,correctly,A chef shows how to correctly cook a scallop in a pan.,cook,properly
1926,RVVEGIw-rV8_000065_000075,RVVEGIw-rV8,65.0,75.0,train,sear,inside,A cook is searing scallops inside of a frying pan.,cook,indoor
1927,6wVt40_WAMo_000027_000037,6wVt40_WAMo,27.0,37.0,train,cook,completely,Nugget-sized pieces of white meat are seared in a frying pan; one piece is cut open to display what it looks like when it is cooked completely.,cook,completely
1928,6wVt40_WAMo_000027_000037,6wVt40_WAMo,27.0,37.0,train,cook,properly,In a kitchen a person shows how to properly cook scallops,cook,properly
1929,y5imSXx0qEA_000237_000247,y5imSXx0qEA,237.0,247.0,train,cook,properly,A man is showing how to properly cook seafood and scallops.,cook,properly
1930,N_v8Ry2CScI_000267_000277,N_v8Ry2CScI,267.0,277.0,train,cook,inside,a person cooking food inside of a pan having the heat up and moving the food with a  spoon,cook,indoor
1931,a933Epsw4zg_000105_000115,a933Epsw4zg,105.0,115.0,train,stir,quickly,Someone quickly stirring something frying in a pan with a fork,mix,quickly
1932,kBv4_PFAjfw_000046_000056,kBv4_PFAjfw,46.0,56.0,train,walk,forward,"A person is on a stage in a red robotic costume, they walk forward and the back.",walk,forwards
1933,kBv4_PFAjfw_000046_000056,kBv4_PFAjfw,46.0,56.0,train,move,forward,"A person wearing an orange costume is on the stage and moves forward, making a kicking motion.",move,forwards
1934,r91tI8OgOPc_000075_000085,r91tI8OgOPc,75.0,85.0,train,walk,back,a person walks back from a runway and makes gestures towards the crowd,walk,backwards
1935,r91tI8OgOPc_000075_000085,r91tI8OgOPc,75.0,85.0,train,walk,out,A young girl in costume walks out on to a stage and does a few poses then heads off the stage.,walk,out
1936,hno054HjcKI_000025_000035,hno054HjcKI,25.0,35.0,train,play,outside,A group of kids are playing in game outside and then a stage is shown with a line of kids standing is shown.,play,outdoor
1937,hno054HjcKI_000025_000035,hno054HjcKI,25.0,35.0,train,sit,outside,"A group of people sitting in a circle outside, and a group of people standing on stage.",sit,outdoor
1938,GEmyR5Eg-6A_000033_000043,GEmyR5Eg-6A,33.0,43.0,train,stand,inside,"Various people in all different kinds of costumes, standing both inside ad outside.",stand,indoor
1939,425RGNH93pI_000000_000010,425RGNH93pI,0.0,10.0,train,walk,slowly,outside by some stairs some men are dressed up as characters from assassins creed walk by slowly,walk,slowly
1940,HN4p51maTJY_000101_000111,HN4p51maTJY,101.0,111.0,train,step,back,"A man facing the wall raises a gun in his right hand, steps back a couple of steps then turns and aims.",step,backwards
1941,HN4p51maTJY_000101_000111,HN4p51maTJY,101.0,111.0,train,turn,swiftly,A man wears a hat an a leather coat as he holds up a gun with his front facing a wall and then swiftly turns around with his gun pointed.,turn,quickly
1942,HN4p51maTJY_000101_000111,HN4p51maTJY,101.0,111.0,train,walk,backwards,A gentelman wearing a dark hate and leather jacket walking backwards then turning and pointing a gun in the direction of a camera.,walk,backwards
1943,KHfbnG3ww3M_000000_000010,KHfbnG3ww3M,0.0,10.0,train,stand,outside,a person dressed as the predator stands outside during the daytime,stand,outdoor
1944,F5HiSRFboSg_000052_000062,F5HiSRFboSg,52.0,62.0,train,take,outdoors,A woman is seen taking several layers of panties off outdoors.,take,outdoor
1945,F5HiSRFboSg_000052_000062,F5HiSRFboSg,52.0,62.0,train,pull,down,A girl is pulling down several pairs of underwear that she is wearing all at once.,pull,downwards
1946,F5HiSRFboSg_000052_000062,F5HiSRFboSg,52.0,62.0,train,stand,outdoors,A young girl is removing her pants while standing out outdoors.,stand,outdoor
1947,qoqLHcAkdu4_000001_000011,qoqLHcAkdu4,1.0,11.0,train,run,out,A girl runs out on stage and begins to sing a song while the crowd claps.,run,out
1948,ulz8E8isFlM_000009_000019,ulz8E8isFlM,9.0,19.0,train,take,down,"A woman with a yellow costume is posing, then takes a knee down.",take,downwards
1949,T9MTYUmwQUI_000019_000029,T9MTYUmwQUI,19.0,29.0,train,walk,outside,a couple of people walk around with each other outside in the daytime,walk,outdoor
1950,M46X2HpL-mc_000013_000023,M46X2HpL-mc,13.0,23.0,train,walk,in,"Two girls in cosplay are standing in the middle of a stage, and a third one in a Pikachu costume proceeds to walk in and say ""Pikachu"".",walk,in
1951,woGqYklF2-k_000051_000061,woGqYklF2-k,51.0,61.0,train,count,quickly,Asian women seated around a table quickly counting wads of money,count,quickly
1952,NbBdggsh7cI_000073_000083,NbBdggsh7cI,73.0,83.0,train,count,quickly,A person is showing how they count money by hand quickly.,count,quickly
1953,QV0CqB8sArQ_000018_000028,QV0CqB8sArQ,18.0,28.0,train,count,slowly,"A young child slowly counts money and nods, seemingly very pleased with himself.",count,slowly
1954,YzTq85GBWiQ_000050_000060,YzTq85GBWiQ,50.0,60.0,train,count,quickly,A teenage boy quickly counts a large handful of cash.,count,quickly
1955,GJNKz9zvrKI_000162_000172,GJNKz9zvrKI,162.0,172.0,train,count,slowly,A man sits at a table filled with cash and slowly counts the bills.,count,slowly
1956,tRxMkvj7oUE_000004_000014,tRxMkvj7oUE,4.0,14.0,train,shuffle,slowly,A pile of American bills of various denominations iis slowly being shuffled over,mix,slowly
1957,cZ2zOxHTZcE_000013_000023,cZ2zOxHTZcE,13.0,23.0,train,count,quick,A person is in the bathroom and is counting money quick.,count,quickly
1958,q65jx61d3rc_000040_000050,q65jx61d3rc,40.0,50.0,train,take,in,A money counting machine takes a stack of bills in and counts them.,take,in
1959,OYAX6sDtvSY_000015_000025,OYAX6sDtvSY,15.0,25.0,train,cover,completely,A man and a young boy count paper money completely covering a table.,cover,completely
1960,-02UO1KSdZ0_000025_000035,-02UO1KSdZ0,25.0,35.0,train,count,quickly,The man is counting money quickly then grins after he finishes.,count,quickly
1961,yIhSb1Du-Pk_000142_000152,yIhSb1Du-Pk,142.0,152.0,train,count,fast,A young girl watches and an audience claps as a woman counts money faster than a money counting machine.,count,quickly
1962,ZXGwn5JmrYk_000002_000012,ZXGwn5JmrYk,2.0,12.0,train,count,rapidly,A person is rapidly counting a stack of cash on a table.,count,quickly
1963,AYGdenKsYZ8_000077_000087,AYGdenKsYZ8,77.0,87.0,train,speak,slowly,A female person classifying coins in near distance while speaking slowly,talk,slowly
1964,AYGdenKsYZ8_000077_000087,AYGdenKsYZ8,77.0,87.0,train,stack,slowly,A girl is slowly stacking quarters from coins on a table.,stack,slowly
1965,i8MtNHHTd0E_000008_000018,i8MtNHHTd0E,8.0,18.0,train,stack,quickly,Pennies are being sorted and stacked quickly with no sound.,stack,quickly
1966,4eEgCU1Mb68_000005_000015,4eEgCU1Mb68,5.0,15.0,train,count,loud,"A boy wearing a crown, sits and counts something out loud.",count,loudly
1967,AJMeIDeUrUQ_000019_000029,AJMeIDeUrUQ,19.0,29.0,train,laugh,loudly,A baby laughs loudly as a man counts money with his hands.,laugh,loudly
1968,f210Z3oy_HE_000003_000013,f210Z3oy_HE,3.0,13.0,train,count,slowly,A person is sitting on a table and its slowly counting out money,count,slowly
1969,f210Z3oy_HE_000003_000013,f210Z3oy_HE,3.0,13.0,train,count,loud,"A woman picking up bills (money), and counting them out loud.",count,loudly
1970,w34v477qGKQ_000011_000021,w34v477qGKQ,11.0,21.0,train,flip,quickly,A man wearing a watch flips through a stack of dollar bills quickly.,turn,quickly
1971,w34v477qGKQ_000011_000021,w34v477qGKQ,11.0,21.0,train,count,quickly,A man counts a stack of money really quickly. using only his fingers.,count,quickly
1972,w34v477qGKQ_000011_000021,w34v477qGKQ,11.0,21.0,train,shuffle,back,Man shuffling a large amount of money back and fourth through his hands.,mix,backwards
1973,WvS6nle4E_Q_000077_000087,WvS6nle4E_Q,77.0,87.0,train,walk,back,A man instructs a group of people in performing country dance movements then is shown walking back toward the group,walk,backwards
1974,uyRnYGmK2XM_000020_000030,uyRnYGmK2XM,20.0,30.0,train,dance,inside,People dance a country dance while inside of a hall for events.,dance,indoor
1975,n2dWtEmNn5c_000163_000173,n2dWtEmNn5c,163.0,173.0,train,dance,inside,A group of woman are dancing in sync to music inside of a club atmosphere.,dance,indoor
1976,Rqd-381neJo_000062_000072,Rqd-381neJo,62.0,72.0,train,dance,nicely,a group of people are dancing all in sync in a large room nicely,dance,properly
1977,J2PIfUpzg4s_000076_000086,J2PIfUpzg4s,76.0,86.0,train,play,outside,A group of people in western attire square dance to music that is playing outside.,play,outdoor
1978,kY0Iyr-HhUY_000096_000106,kY0Iyr-HhUY,96.0,106.0,train,dance,outdoor,A crowd of people were dancing outdoor in a choreography,dance,outdoor
1979,5oCkQFm3OAE_000006_000016,5oCkQFm3OAE,6.0,16.0,train,dance,outside,A group of people are line dancing outside  while  another group of poeple watch.,dance,outdoor
1980,2DNG46ZD9Ss_000123_000133,2DNG46ZD9Ss,123.0,133.0,train,play,loudly,A group of people dance in sync to music that is playing loudly in the background.,play,loudly
1981,fDcujV8hkS8_000025_000035,fDcujV8hkS8,25.0,35.0,train,dance,outside,A group of people dancing to loud music outside on the street.,dance,outdoor
1982,uRAMMKgs6vE_000159_000169,uRAMMKgs6vE,159.0,169.0,train,play,loudly,A woman wearing jeans is dancing while playing country music loudly.,play,loudly
1983,hXFu2biP2VI_000019_000029,hXFu2biP2VI,19.0,29.0,train,lift,briefly,Woman twists after she is hugged with arms extending around her back and briefly lifted.,raise,partially
1984,hXFu2biP2VI_000019_000029,hXFu2biP2VI,19.0,29.0,train,pull,down,A man and woman hug and then the woman pulls her shirt down.,pull,downwards
1985,Z8niNWK_2Vw_000151_000161,Z8niNWK_2Vw,151.0,161.0,train,push,down,A man leans over a prone man on a table and pushes down on his lower back with both hands then moves some components on the table.,press,downwards
1986,pnnSAfEIkNA_000000_000010,pnnSAfEIkNA,0.0,10.0,train,crack,back,Two teenage girls are laughing while one tries to crack the other's back.,separate,backwards
1987,pnnSAfEIkNA_000000_000010,pnnSAfEIkNA,0.0,10.0,train,push,firmly,A girl is laying on her stomach on the floor and another woman sits on top of her and pushes her hands down on her back firmly.,press,firmly
1988,pnnSAfEIkNA_000000_000010,pnnSAfEIkNA,0.0,10.0,train,press,down,A woman gets on a girl's back and presses down with her hands.,press,downwards
1989,gb9K_y6hQGs_000008_000018,gb9K_y6hQGs,8.0,18.0,train,press,down,One girl is sitting on another girl and pressing her ribs down.,press,downwards
1990,g1lGetDSbFA_000013_000023,g1lGetDSbFA,13.0,23.0,train,thrust,quickly,A man presses his hands into the back of his friend and quickly thrusts downward to crack the friend's back. The first man turns to the camera and notes the perfect execution and encourages the viewer to watch his other videos.,press,quickly
1991,g1lGetDSbFA_000013_000023,g1lGetDSbFA,13.0,23.0,train,thrust,downward,A man presses his hands into the back of his friend and quickly thrusts downward to crack the friend's back. The first man turns to the camera and notes the perfect execution and encourages the viewer to watch his other videos.,press,downwards
1992,yWo0uqyuY38_000007_000017,yWo0uqyuY38,7.0,17.0,train,exhale,loudly,A man spins round on a chair then loudly exhales.,breathe,loudly
1993,yWo0uqyuY38_000007_000017,yWo0uqyuY38,7.0,17.0,train,turn,back,A man with naked torso sitting in a chair is turning back and force around.,turn,backwards
1994,ARjlPoijH_s_000000_000010,ARjlPoijH_s,0.0,10.0,train,breathe,in,A man tells a woman to breathe in and out as he presses down on her spine.,breathe,in
1995,ARjlPoijH_s_000000_000010,ARjlPoijH_s,0.0,10.0,train,press,down,A man tells a woman to breathe in and out as he presses down on her spine.,press,downwards
1996,a_0DHue1DUg_000000_000010,a_0DHue1DUg,0.0,10.0,train,climb,slowly,A woman is lying on the floor face down and a boy slowly climbs onto her back no his bare feet.,climb,slowly
1997,N4ip7BRTXXI_000016_000026,N4ip7BRTXXI,16.0,26.0,train,lean,back,A man uses his hands to lean back while putting pressure on his back to crack it.,tilt,backwards
1998,1_npQGAc0W4_000090_000100,1_npQGAc0W4,90.0,100.0,train,laugh,loud,A girl laughs out loud while being tickled on the back.,laugh,loudly
1999,2-vmqiRzJlg_000025_000035,2-vmqiRzJlg,25.0,35.0,train,crack,back,"A girl is laying down, while another girl cracks her back by putting pressure on it.",separate,backwards
2000,2-vmqiRzJlg_000025_000035,2-vmqiRzJlg,25.0,35.0,train,breathe,in,A girl lies on her stomach on the floor and breathes in and out while another girls applies pressure to her back and spine.,breathe,in
2001,KkkZ-Er2Gxg_000003_000013,KkkZ-Er2Gxg,3.0,13.0,train,move,downward,A person is using their arms to hold them self above another person then moves downward quickly while a woman watches.,move,downwards
