,id,youtube_id,weak_timestamp,clustered_adverb,clustered_action,task_num,adverb,action,before_action,before_clustered_action,before_id,before_timestamp,after_action,after_clustered_action,after_id,after_timestamp,in_window_actions,in_window_clustered_actions,in_window_ids,in_window_timestamps,clip_id
240,1804,FvWUeBlvZpM,28.535,quickly,make,34967,rapidly,form,start,start,372737.0,18.31,melt,melt,372739.0,33.19,"['melt', 'shake']","['melt', 'shake']","[372739, 372740]","[33.19, 36.19]",FvWUeBlvZpM_28-535
241,13358,NKQ_g7dxcuU,338.385,completely,wash,67160,thoroughly,rinse,place,put,592322.0,330.53,cut,cut,592325.0,350.38,['place'],['put'],[592322],[330.53],NKQ_g7dxcuU_338-385
242,2700,PmyrJNHXf3k,498.27,completely,cool,81790,completely,cool,cover,cover,337549.0,484.91,use,use,337551.0,499.26,['use'],['use'],[337551],[499.26],PmyrJNHXf3k_498-27
243,11239,srMOSngN58o,226.75,finely,cut,105209,finely,chop,add,add,198484.0,213.06,add,add,198486.0,226.8,['add'],['add'],[198486],[226.8],srMOSngN58o_226-75
244,13417,i-Pb5tFwlbg,114.22,quickly,cool,67160,rapidly,cool,turn,turn,587782.0,109.21,pop,put,587784.0,119.37,"['cook', 'turn', 'pop']","['cook', 'turn', 'put']","[587781, 587782, 587784]","[107.12, 109.21, 119.37]",i-Pb5tFwlbg_114-22
245,2744,0rLj97PcTSg,75.32,slowly,pour,81790,slowly,pour,add,add,336198.0,58.94,whisk,mix,336200.0,78.79,"['whisk', 'whisk', 'combine']","['mix', 'mix', 'mix']","[336200, 336201, 336202]","[78.79, 81.34, 83.15]",0rLj97PcTSg_75-32
246,12715,kPo2Hdhqd5I,124.56,finely,grind,118421,finely,ground,use,use,62109.0,109.49,use,use,62111.0,125.29,['use'],['use'],[62111],[125.29],kPo2Hdhqd5I_124-56
247,12447,qYe3LXQttTg,14.41,quickly,cook,29477,quickly,saute,make,make,481466.0,6.28,start,start,481468.0,34.11,['make'],['make'],[481466],[6.28],qYe3LXQttTg_14-41
248,918,6ni6Km46c9M,1470.51,slowly,take,105259,slowly,remove,use,use,14720.0,1460.64,cool,cool,14722.0,1528.92,['use'],['use'],[14720],[1460.64],6ni6Km46c9M_1470-51
249,9500,whoYikuWUv0,184.495,quickly,burn,53195,quickly,burn,use,use,28749.0,175.13,start,start,28751.0,203.34,['use'],['use'],[28749],[175.13],whoYikuWUv0_184-495
250,8958,pPrMnpnJLH8,126.645,partially,fill,103832,half,fill,add,add,548351.0,122.36,cover,cover,548353.0,129.39,"['add', 'cover']","['add', 'cover']","[548351, 548353]","[122.36, 129.39]",pPrMnpnJLH8_126-645
251,2123,ZyhvDXyOefY,303.155,completely,cool,16136,completely,cool,flip,turn,51285.0,238.91,whip,mix,51287.0,313.2,[],[],[],[],ZyhvDXyOefY_303-155
252,6369,bdcCaqCDg74,402.76,partially,cook,20898,slightly,reduce,put,put,357562.0,399.03,use,use,357564.0,415.84,['put'],['put'],[357562],[399.03],bdcCaqCDg74_402-76
253,14552,C071lKTa8e0,153.505,completely,cool,114508,completely,cool,bake,cook,460579.0,152.89,assemble,make,460581.0,155.6,"['bake', 'assemble', 'start']","['cook', 'make', 'start']","[460579, 460581, 460582]","[152.89, 155.6, 159.01]",C071lKTa8e0_153-505
254,1362,lsJFBBevIQM,396.33,slowly,add,16323,slowly,add,mix,mix,467093.0,391.22,mix,mix,467095.0,399.47,"['mix', 'mix', 'turn']","['mix', 'mix', 'turn']","[467093, 467095, 467096]","[391.22, 399.47, 403.22]",lsJFBBevIQM_396-33
255,9010,sospxZzdNSA,383.22,completely,mix,103832,totally,dissolve,crush,press,549006.0,357.96,add,add,549008.0,395.34,[],[],[],[],sospxZzdNSA_383-22
256,3418,2t-O_do-7lE,672.24,quickly,spread,108098,quick,apply,sit,sit,360756.0,661.78,,,,,[],[],[],[],2t-O_do-7lE_672-24
257,7093,8ohH6K6iD0Y,19.82,completely,close,89899,completely,tie,,,,,,,,,[],[],[],[],8ohH6K6iD0Y_19-82
258,7812,EixpnQRC2hw,153.505,slowly,pour,34938,slowly,pour,break,separate,525002.0,151.13,hit,hit,525004.0,156.49,"['secure', 'flip', 'break', 'hit']","['secure', 'turn', 'separate', 'hit']","[525000, 525001, 525002, 525004]","[146.92, 150.07, 151.13, 156.49]",EixpnQRC2hw_153-505
259,507,Auls99IZdiQ,40.545,finely,cut,97633,finely,chop,slice,cut,439630.0,39.12,coat,dip,439632.0,46.97,"['use', 'add', 'add', 'slice', 'coat', 'cook']","['use', 'add', 'add', 'cut', 'dip', 'cook']","[439627, 439628, 439629, 439630, 439632, 439633]","[31.2, 36.19, 36.96, 39.12, 46.97, 48.55]",Auls99IZdiQ_40-545
260,7948,7-WD5p_uwCo,229.54,quickly,pull,34938,fast,pull,squeeze,press,526941.0,228.97,hold,hold,526943.0,245.64,"['build', 'squeeze']","['make', 'press']","[526940, 526941]","[224.33, 228.97]",7-WD5p_uwCo_229-54
261,9662,gkA1B9zEE80,309.13,partially,turn,91537,halfway,flip,,,,,,,,,[],[],[],[],gkA1B9zEE80_309-13
262,2822,IPltVES_MhM,1319.365,completely,mix,26618,fully,mix,stir,mix,554424.0,1304.34,cook,cook,554426.0,1323.73,['cook'],['cook'],[554426],[1323.73],IPltVES_MhM_1319-365
263,13362,RZtcH5k8Eyo,406.085,quickly,turn,67160,fast,turn,use,use,592072.0,391.64,use,use,592075.0,408.03,"['use', 'use', 'change']","['use', 'use', 'adjust']","[592075, 592077, 592078]","[408.03, 413.79, 414.07]",RZtcH5k8Eyo_406-085
264,16031,dHdXObKu0Jc,66.15,quickly,mix,91518,vigorously,mix,make,make,155792.0,9.46,,,,,[],[],[],[],dHdXObKu0Jc_66-15
265,7144,pOTC9zEcATI,74.095,quickly,mark,89899,quickly,mark,install,install,225193.0,56.64,fit,fill,225196.0,95.32,[],[],[],[],pOTC9zEcATI_74-095
266,11214,5Bjzo-JVcy8,204.865,finely,cut,105209,finely,chop,hold,hold,202507.0,195.35,use,use,202509.0,211.46,"['hold', 'use']","['hold', 'use']","[202507, 202509]","[195.35, 211.46]",5Bjzo-JVcy8_204-865
267,1822,cbKUZqyBubs,42.65,slowly,carry,34967,slowly,bring,mix,mix,372008.0,39.19,mix,mix,372010.0,50.16,"['pour', 'mix', 'mix', 'grease']","['pour', 'mix', 'mix', 'spread']","[372007, 372008, 372010, 372011]","[38.65, 39.19, 50.16, 52.48]",cbKUZqyBubs_42-65
268,9113,XEPaUbSQqIg,43.985,finely,cut,103832,finely,chop,crush,press,542896.0,41.59,set,set,542898.0,47.44,"['peel', 'set', 'prepare', 'cut', 'crush', 'set']","['peel', 'set', 'make', 'cut', 'press', 'set']","[542891, 542893, 542894, 542895, 542896, 542898]","[37.76, 35.68, 40.44, 41.48, 41.59, 47.44]",XEPaUbSQqIg_43-985
269,5338,aFAbdUwRfdM,251.965,completely,cool,101028,completely,cool,form,make,101410.0,236.13,,,,,[],[],[],[],aFAbdUwRfdM_251-965
270,12453,j10riLZKwJw,58.255,quickly,soak,29477,quickly,marinate,start,start,477057.0,33.85,seal,close,477060.0,71.69,[],[],[],[],j10riLZKwJw_58-255
271,16779,Q4y4kE3VEFI,166.31,quickly,burn,85159,quickly,burn,cut,cut,78125.0,163.52,stir,mix,78127.0,169.16,"['change', 'cut', 'stir']","['adjust', 'cut', 'mix']","[78124, 78125, 78127]","[157.73, 163.52, 169.16]",Q4y4kE3VEFI_166-31
272,1109,U4WGrHQ8AhM,404.915,partially,fill,105259,halfway,fill,hit,hit,15576.0,380.87,set,set,15578.0,410.53,"['set', 'cut']","['set', 'cut']","[15578, 15579]","[410.53, 412.6]",U4WGrHQ8AhM_404-915
273,14141,nNiBvG0FVS8,533.1099999999999,completely,cool,114508,completely,cool,insert,insert,452903.0,527.33,flip,turn,452905.0,535.74,"['insert', 'insert', 'flip']","['insert', 'insert', 'turn']","[452902, 452903, 452905]","[523.14, 527.33, 535.74]",nNiBvG0FVS8_533-1099999999999
274,744,93aW9R2nJos,56.02,finely,cut,97633,finely,chop,cook,cook,442593.0,48.27,blend,mix,442596.0,82.41,['cook'],['cook'],[442593],[48.27],93aW9R2nJos_56-02
275,3748,i0gsL5CVFqA,185.665,quickly,cool,109761,quickly,freeze,transfer,move,417097.0,181.43,remove,take,417100.0,190.14,"['pour', 'tap', 'transfer', 'remove', 'break', 'fit']","['pour', 'hit', 'move', 'take', 'separate', 'fill']","[417095, 417096, 417097, 417100, 417101, 417102]","[175.92, 179.88, 181.43, 190.14, 192.12, 195.27]",i0gsL5CVFqA_185-665
276,10432,8fraEQrNFSU,400.465,slowly,adjust,41773,slowly,adjust,stir,mix,486582.0,394.23,,,,,"['start', 'add', 'stir']","['start', 'add', 'mix']","[486579, 486581, 486582]","[391.62, 393.84, 394.23]",8fraEQrNFSU_400-465
277,16720,SBYui5BZ62s,75.625,quickly,mix,85159,briskly,mix,add,add,76988.0,73.28,flour,sprinkle,76990.0,91.36,['add'],['add'],[76988],[73.28],SBYui5BZ62s_75-625
278,7685,LpYXdaQ1nHo,268.33500000000004,slowly,add,34938,slowly,add,form,make,521715.0,239.46,grind,grind,521717.0,291.59,[],[],[],[],LpYXdaQ1nHo_268-33500000000004
279,9079,AHC5M_w6jEg,97.645,completely,cook,103832,fully,cook,start,start,550686.0,18.82,drain,drain,550690.0,103.59,['drain'],['drain'],[550690],[103.59],AHC5M_w6jEg_97-645
280,2974,cvkSsS1mIwU,163.025,completely,cool,26618,completely,cool,bake,cook,557610.0,156.49,crumble,sprinkle,557613.0,167.51,"['lower', 'bake', 'crumble']","['lower', 'cook', 'sprinkle']","[557609, 557610, 557613]","[154.42, 156.49, 167.51]",cvkSsS1mIwU_163-025
281,7834,Qbk7dOlDCgY,367.05,completely,cool,34938,completely,cool,turn,turn,518967.0,359.78,turn,turn,518969.0,378.46,"['melt', 'turn']","['melt', 'turn']","[518966, 518967]","[357.58, 359.78]",Qbk7dOlDCgY_367-05
282,11111,0EHCwbW6Svw,159.595,finely,cut,118831,fine,chop,steam,cook,301948.0,139.98,smooth,spread,301950.0,176.62,[],[],[],[],0EHCwbW6Svw_159-595
283,1741,n91o6vyN_TY,191.61,completely,fill,34967,completely,fill,remove,take,371783.0,179.26,use,use,371785.0,195.75,"['use', 'shape', 'line']","['use', 'make', 'arrange']","[371785, 371786, 371787]","[195.75, 197.16, 200.99]",n91o6vyN_TY_191-61
284,6383,9x5wYjE2wKI,819.52,quickly,wash,20898,quickly,wash,fill,fill,358675.0,813.4,poach,cook,358677.0,844.57,['fill'],['fill'],[358675],[813.4],9x5wYjE2wKI_819-52
285,3786,XjsDR6Ems2E,633.315,completely,cover,109761,completely,cover,glue,stick,414013.0,629.68,cut,cut,414015.0,635.22,"['glue', 'cut']","['stick', 'cut']","[414013, 414015]","[629.68, 635.22]",XjsDR6Ems2E_633-315
286,17084,HUQ1uuo2GXw,172.715,quickly,start,85159,quickly,start,turn,turn,76923.0,170.75,hold,hold,76926.0,177.16,"['dissolve', 'raise', 'boil', 'stir', 'turn', 'remove', 'hold', 'dip', 'twist']","['mix', 'raise', 'cook', 'mix', 'turn', 'take', 'hold', 'dip', 'turn']","[76919, 76920, 76921, 76922, 76923, 76924, 76926, 76927, 76928]","[163.07, 163.78, 164.16, 165.79, 170.75, 169.92, 177.16, 180.55, 182.13]",HUQ1uuo2GXw_172-715
287,12380,8OvkssnKRLk,311.395,completely,cook,29477,totally,cook,place,put,480925.0,281.66,use,use,480929.0,340.28,[],[],[],[],8OvkssnKRLk_311-395
288,16774,7UzleRTirJI,161.45499999999996,partially,cook,85159,slightly,warm,add,add,81941.0,155.58,put,put,81943.0,162.53,"['add', 'put']","['add', 'put']","[81941, 81943]","[155.58, 162.53]",7UzleRTirJI_161-45499999999996
289,7975,gbW9yz2_bcc,202.895,completely,dry,34938,completely,dry,cool,cool,526790.0,197.75,hit,hit,526792.0,210.41,"['pop', 'cool', 'hit']","['put', 'cool', 'hit']","[526789, 526790, 526792]","[194.68, 197.75, 210.41]",gbW9yz2_bcc_202-895
290,14173,fp0vZpmybzQ,326.025,completely,cool,114508,completely,cool,add,add,450966.0,319.35,mark,mark,450969.0,335.15,"['add', 'color', 'mark']","['add', 'cook', 'mark']","[450966, 450967, 450969]","[319.35, 318.27, 335.15]",fp0vZpmybzQ_326-025
291,7454,9CLL1Na79lM,61.74,partially,fill,30744,halfway,fill,make,make,565928.0,9.31,stick,stick,565930.0,75.56,[],[],[],[],9CLL1Na79lM_61-74
292,16250,QG_NUnGCdUA,261.14,completely,cover,41950,entirely,cover,make,make,65818.0,256.81,use,use,65821.0,276.8,['make'],['make'],[65818],[256.81],QG_NUnGCdUA_261-14
293,679,YSsfRfR_wBE,126.045,completely,press,97633,totally,mash,cook,cook,442839.0,120.95,add,add,442841.0,136.57,"['use', 'cook']","['use', 'cook']","[442838, 442839]","[116.22, 120.95]",YSsfRfR_wBE_126-045
294,11133,F9n1xy99bFc,97.23,slowly,add,118831,slowly,add,whisk,mix,300180.0,89.72,whisk,mix,300182.0,98.8,"['set', 'whisk', 'whisk']","['set', 'mix', 'mix']","[300179, 300180, 300182]","[87.76, 89.72, 98.8]",F9n1xy99bFc_97-23
295,16374,rOkOxTEp4KQ,332.73,quickly,soak,57396,quickly,soak,dip,dip,91847.0,329.5,stick,stick,91849.0,346.36,['dip'],['dip'],[91847],[329.5],rOkOxTEp4KQ_332-73
296,10277,4NaS-_m1PjY,161.71499999999997,completely,mix,96127,thoroughly,mix,add,add,175753.0,148.21,dissolve,mix,175755.0,166.27,['dissolve'],['mix'],[175755],[166.27],4NaS-_m1PjY_161-71499999999997
297,15335,fVhbNb93DfM,97.82,finely,grind,14133,finely,grind,use,use,122625.0,95.47,use,use,122629.0,109.73,['use'],['use'],[122625],[95.47],fVhbNb93DfM_97-82
298,16198,TEaerWYGDWQ,136.135,quickly,pour,41950,fast,pour,tear,separate,69693.0,126.44,start,start,69695.0,140.6,"['tear', 'start', 'stir', 'stir']","['separate', 'start', 'mix', 'mix']","[69693, 69695, 69696, 69697]","[126.44, 140.6, 143.36, 145.21]",TEaerWYGDWQ_136-135
299,14454,qYhB86EFOYE,59.19500000000001,partially,roll,114508,slightly,roll,flatten,spread,466722.0,51.04,flatten,spread,466724.0,69.15,"['flatten', 'flatten']","['spread', 'spread']","[466722, 466724]","[51.04, 69.15]",qYhB86EFOYE_59-19500000000001
300,4175,k8zT45L4YYc,334.785,partially,cook,93376,slightly,cook,pour,pour,331402.0,329.43,cover,cover,331404.0,340.51,"['pour', 'cover', 'drip']","['pour', 'cover', 'pour']","[331402, 331404, 331405]","[329.43, 340.51, 343.87]",k8zT45L4YYc_334-785
301,10524,yN2qheEonkw,47.605,completely,soak,41773,completely,soak,grill,cook,486716.0,40.5,sit,sit,486718.0,49.23,"['grill', 'sit']","['cook', 'sit']","[486716, 486718]","[40.5, 49.23]",yN2qheEonkw_47-605
302,8287,mY4tH6mFJyo,60.90000000000001,completely,mix,31438,completely,incorporate,,,,,,,,,[],[],[],[],mY4tH6mFJyo_60-90000000000001
303,7754,KNy23spl2Zk,292.22,completely,cool,34938,completely,cool,sit,sit,516772.0,287.69,cover,cover,516774.0,293.88,"['cover', 'pop', 'sit', 'cover']","['cover', 'put', 'sit', 'cover']","[516770, 516771, 516772, 516774]","[283.35, 284.35, 287.69, 293.88]",KNy23spl2Zk_292-22
304,8926,lu4WdbY4UsE,268.11,slowly,cook,103832,slowly,simmer,boil,cook,549841.0,257.37,sit,sit,549842.0,268.61,"['sit', 'stick']","['sit', 'stick']","[549842, 549844]","[268.61, 274.48]",lu4WdbY4UsE_268-11
305,2997,VWAUBrNpAbw,110.375,completely,mix,26618,fully,combine,add,add,556714.0,104.3,fill,fill,556716.0,114.1,"['sift', 'add', 'fill']","['pour', 'add', 'fill']","[556713, 556714, 556716]","[101.96, 104.3, 114.1]",VWAUBrNpAbw_110-375
306,11288,J3tCBVTgzLg,540.515,quickly,cook,105209,fast,fry,cut,cut,195827.0,534.41,add,add,195829.0,576.71,['cut'],['cut'],[195827],[534.41],J3tCBVTgzLg_540-515
307,661,YyxPrq7KdqM,78.185,coarsely,grind,97633,coarsely,grind,add,add,445493.0,68.67,use,use,445495.0,81.88,"['add', 'use']","['add', 'use']","[445493, 445495]","[68.67, 81.88]",YyxPrq7KdqM_78-185
308,13756,A62RNIyorAY,304.04,completely,open,41718,fully,open,crack,separate,597066.0,297.25,cook,cook,597068.0,309.32,"['crack', 'cook']","['separate', 'cook']","[597066, 597068]","[297.25, 309.32]",A62RNIyorAY_304-04
309,8478,EuunXy8Fw9Y,324.595,quickly,cook,93400,fast,cook,add,add,263703.0,318.5,boil,cook,263705.0,374.39,"['start', 'add']","['start', 'add']","[263702, 263703]","[318.05, 318.5]",EuunXy8Fw9Y_324-595
310,11467,R-_LEZ41Pt4,182.325,completely,cook,105209,completely,cook,stir,mix,202327.0,178.49,dry,dry,202329.0,203.98,"['add', 'crack', 'stir']","['add', 'separate', 'mix']","[202325, 202326, 202327]","[172.69, 174.95, 178.49]",R-_LEZ41Pt4_182-325
311,12488,Vf1BQqm1hkk,398.96,quickly,cook,29477,fast,cook,fry,cook,482235.0,380.67,slice,cut,482238.0,443.86,[],[],[],[],Vf1BQqm1hkk_398-96
312,13283,TtzAT4BYcgw,170.63,completely,take,40610,completely,remove,tighten,twist,143117.0,136.68,mount,mount,143119.0,174.05,['mount'],['mount'],[143119],[174.05],TtzAT4BYcgw_170-63
313,10215,cFvJaX3skwk,77.84,completely,mix,96127,thoroughly,mix,,,,,turn,turn,178446.0,110.28,[],[],[],[],cFvJaX3skwk_77-84
314,5850,_UvsTTuv87k,57.525,completely,wash,40566,completely,clean,use,use,85661.0,51.98,use,use,85663.0,61.73,"['use', 'use', 'use', 'use']","['use', 'use', 'use', 'use']","[85659, 85660, 85661, 85663]","[50.27, 51.79, 51.98, 61.73]",_UvsTTuv87k_57-525
315,5214,sU4DgWXbtjA,90.305,finely,cut,101028,finely,chop,boil,cook,106101.0,79.48,add,add,106104.0,110.17,[],[],[],[],sU4DgWXbtjA_90-305
316,6386,OH5pP5Yd85A,270.52,quickly,cook,20898,quickly,reduce,mince,cut,354132.0,250.31,make,make,354134.0,275.66,['make'],['make'],[354134],[275.66],OH5pP5Yd85A_270-52
317,4285,q-dA4GQn2EI,222.88,completely,twist,40596,completely,tighten,use,use,242453.0,182.2,hold,hold,242456.0,224.82,"['hold', 'use']","['hold', 'use']","[242456, 242457]","[224.82, 230.67]",q-dA4GQn2EI_222-88
318,15120,G9wOcDMisiI,1217.015,partially,cool,14133,significantly,cool,smooth,spread,128178.0,1202.47,push,press,128181.0,1233.21,[],[],[],[],G9wOcDMisiI_1217-015
319,2672,0QAw15Uhfyc,140.435,completely,cool,81790,completely,cool,set,set,339960.0,138.95,sprinkle,sprinkle,339962.0,149.54,"['sit', 'set', 'sprinkle']","['sit', 'set', 'sprinkle']","[339959, 339960, 339962]","[137.33, 138.95, 149.54]",0QAw15Uhfyc_140-435
320,13207,_WL_ggynsnI,249.59,completely,cool,91586,completely,cool,turn,turn,170254.0,241.04,stuff,fill,170257.0,252.04,"['turn', 'add', 'stuff']","['turn', 'add', 'fill']","[170254, 170255, 170257]","[241.04, 240.52, 252.04]",_WL_ggynsnI_249-59
321,8872,Liqlw7RSC20,314.065,slowly,take,1373,slowly,grab,cook,cook,20218.0,281.37,melt,melt,20220.0,343.03,[],[],[],[],Liqlw7RSC20_314-065
322,1432,VKIiDMg8umE,214.81,partially,cover,16323,not fully,cover,boil,cook,475214.0,202.59,add,add,475216.0,216.18,"['add', 'boil', 'add']","['add', 'cook', 'add']","[475216, 475217, 475218]","[216.18, 222.27, 223.8]",VKIiDMg8umE_214-81
323,14153,620B_Dk7Usc,424.32,completely,cool,114508,completely,cool,insert,insert,450901.0,418.5,add,add,450904.0,430.6,"['cook', 'insert', 'use', 'add']","['cook', 'insert', 'use', 'add']","[450900, 450901, 450903, 450904]","[417.97, 418.5, 424.32, 430.6]",620B_Dk7Usc_424-32
324,6493,mmudbhJVCJc,556.15,completely,fall,20898,completely,fall,set,set,359160.0,553.35,drop,dip,359162.0,617.25,"['use', 'set']","['use', 'set']","[359159, 359160]","[548.85, 553.35]",mmudbhJVCJc_556-15
325,13435,rTE1U1_40Hk,114.885,partially,separate,67160,slightly,break,use,use,587296.0,110.91,use,use,587298.0,119.78,"['use', 'use', 'use', 'use']","['use', 'use', 'use', 'use']","[587295, 587296, 587298, 587299]","[107.76, 110.91, 119.78, 122.44]",rTE1U1_40Hk_114-885
326,12698,IrpKV1RiGC4,380.595,quickly,add,118421,quickly,add,season,sprinkle,62330.0,355.07,measure,measure,62332.0,387.69,['measure'],['measure'],[62332],[387.69],IrpKV1RiGC4_380-595
327,16162,29hDInnNcDM,157.805,completely,mix,41950,totally,dissolve,stir,mix,71355.0,151.05,pour,pour,71357.0,200.79,['stir'],['mix'],[71355],[151.05],29hDInnNcDM_157-805
328,8988,OI81D-ucbuE,181.395,slowly,start,103832,slowly,start,bubble,cook,542234.0,179.2,add,add,542236.0,182.79,"['cook', 'bubble', 'add', 'melt', 'touch']","['cook', 'cook', 'add', 'melt', 'touch']","[542233, 542234, 542236, 542237, 542238]","[174.5, 179.2, 182.79, 184.33, 185.95]",OI81D-ucbuE_181-395
329,10289,WCmYr_TioHg,243.02,slowly,pour,96127,slowly,pour,,,,,,,,,[],[],[],[],WCmYr_TioHg_243-02
330,3887,m9tt0BgdU00,56.74500000000001,finely,cut,113764,finely,chop,grind,grind,270713.0,50.45,grate,grate,270716.0,69.83,['grind'],['grind'],[270713],[50.45],m9tt0BgdU00_56-74500000000001
331,8399,PoCyI5vqskA,699.63,slowly,mix,93400,slowly,stir,place,put,265985.0,689.86,tighten,twist,265986.0,703.74,"['place', 'tighten', 'prepare']","['put', 'twist', 'make']","[265985, 265986, 265987]","[689.86, 703.74, 706.44]",PoCyI5vqskA_699-63
332,14410,dVvPOE-C7AE,211.425,completely,cool,114508,completely,cool,bake,cook,461953.0,192.16,,,,,[],[],[],[],dVvPOE-C7AE_211-425
333,14181,tyXXouc7eCc,459.845,completely,cool,114508,completely,cool,use,use,453910.0,443.46,start,start,453913.0,461.54,['start'],['start'],[453913],[461.54],tyXXouc7eCc_459-845
334,1517,tK19K6aFIMM,6.67,quickly,cook,16323,quickly,cook,,,,,stick,stick,471034.0,9.41,['stick'],['stick'],[471034],[9.41],tK19K6aFIMM_6-67
335,13250,JqrHl3ZhQzk,69.725,completely,lower,40610,fully,lower,turn,turn,144942.0,64.19,remove,take,144945.0,74.07,"['apply', 'turn', 'remove', 'slide']","['spread', 'turn', 'take', 'move']","[144941, 144942, 144945, 144946]","[63.8, 64.19, 74.07, 75.97]",JqrHl3ZhQzk_69-725
336,6140,2qV40NfC8Bs,87.47,quickly,cover,106686,quickly,cover,soften,cook,577686.0,78.01,cook,cook,577688.0,100.64,['soften'],['cook'],[577686],[78.01],2qV40NfC8Bs_87-47
337,1022,5NgGv4CVdX8,285.565,completely,cool,105259,completely,cool,set,set,14301.0,284.57,clean,wash,14302.0,288.34,"['set', 'clean']","['set', 'wash']","[14301, 14302]","[284.57, 288.34]",5NgGv4CVdX8_285-565
338,13096,sxquscg6Wcw,168.215,finely,grate,91586,finely,grate,peel,peel,167494.0,165.13,peel,peel,167495.0,168.89,"['peel', 'peel']","['peel', 'peel']","[167494, 167495]","[165.13, 168.89]",sxquscg6Wcw_168-215
339,2378,yNk-jlwQfqE,187.095,slowly,start,16136,slowly,start,mix,mix,47945.0,180.81,use,use,47946.0,192.85,"['mix', 'use', 'freeze']","['mix', 'use', 'cool']","[47945, 47946, 47947]","[180.81, 192.85, 196.85]",yNk-jlwQfqE_187-095
340,9,8M0qn87D7DM,72.235,completely,mix,53204,fully,dissolve,sprinkle,sprinkle,193476.0,72.09,sit,sit,193477.0,73.93,"['pour', 'sprinkle', 'sit', 'pour']","['pour', 'sprinkle', 'sit', 'pour']","[193474, 193476, 193477, 193479]","[67.56, 72.09, 73.93, 79.26]",8M0qn87D7DM_72-235
341,2061,Gkmu-63idjo,335.425,completely,cool,16136,completely,cool,bake,cook,47536.0,292.66,prepare,make,47538.0,338.29,['prepare'],['make'],[47538],[338.29],Gkmu-63idjo_335-425
342,8522,aNpq8jpUAWY,80.255,completely,wash,93400,thoroughly,wash,add,add,261651.0,75.61,remove,take,261653.0,81.57,"['add', 'remove', 'cover']","['add', 'take', 'cover']","[261651, 261653, 261654]","[75.61, 81.57, 85.71]",aNpq8jpUAWY_80-255
343,16833,x1wzCE-EYhA,68.875,partially,spread,85159,slightly,flatten,roll,roll,79188.0,62.43,cover,cover,79190.0,73.14,"['roll', 'cover']","['roll', 'cover']","[79188, 79190]","[62.43, 73.14]",x1wzCE-EYhA_68-875
344,11263,7BfUvTs-bRc,99.505,finely,cut,105209,finely,chop,add,add,198372.0,96.52,cook,cook,198374.0,116.04,"['saute', 'add']","['cook', 'add']","[198371, 198372]","[93.72, 96.52]",7BfUvTs-bRc_99-505
345,4500,rnKVe-7sDSY,240.865,completely,dry,40596,fully,dry,wipe,wash,235812.0,231.67,start,start,235814.0,253.68,"['start', 'wipe']","['start', 'wash']","[235811, 235812]","[231.39, 231.67]",rnKVe-7sDSY_240-865
346,13664,-3tjmawTovk,463.055,completely,mix,41718,completely,incorporate,squish,press,594358.0,459.4,start,start,594360.0,465.46,"['squish', 'start', 'make']","['press', 'start', 'make']","[594358, 594360, 594361]","[459.4, 465.46, 469.86]",-3tjmawTovk_463-055
347,215,Ad4kA8e51g4,511.44000000000005,finely,cut,20880,fine,chop,fry,cook,41060.0,504.52,peel,peel,41062.0,515.97,"['pop', 'fry', 'peel']","['put', 'cook', 'peel']","[41059, 41060, 41062]","[502.87, 504.52, 515.97]",Ad4kA8e51g4_511-44000000000005
348,9198,YseKIhy5WC4,116.715,quickly,cook,96366,quickly,fry,use,use,138220.0,108.79,cook,cook,138222.0,126.65,"['use', 'cook']","['use', 'cook']","[138220, 138222]","[108.79, 126.65]",YseKIhy5WC4_116-715
349,13514,SCrVYkNjyhg,257.825,quickly,cook,76412,quickly,fry,beat,mix,407753.0,254.22,pop,put,407755.0,260.89,"['beat', 'pop']","['mix', 'put']","[407753, 407755]","[254.22, 260.89]",SCrVYkNjyhg_257-825
350,1518,tK19K6aFIMM,68.045,completely,wash,16323,thoroughly,rinse,measure,measure,471040.0,59.13,remove,take,471043.0,71.87,"['measure', 'remove']","['measure', 'take']","[471040, 471043]","[59.13, 71.87]",tK19K6aFIMM_68-045
351,10267,VZsGEK6chic,179.135,completely,cool,96127,completely,chill,cover,cover,175786.0,168.98,cover,cover,175788.0,181.7,"['cover', 'form']","['cover', 'make']","[175788, 175789]","[181.7, 183.66]",VZsGEK6chic_179-135
352,7382,E65rvIVTkXk,164.10500000000005,slowly,add,30744,slowly,add,turn,turn,568640.0,112.82,separate,separate,568643.0,209.89,[],[],[],[],E65rvIVTkXk_164-10500000000005
353,5784,r4DPD5sLFI0,131.365,slowly,mix,83956,not quickly,dissolve,prepare,make,497257.0,107.32,stir,mix,497259.0,134.47,"['stir', 'mix']","['mix', 'mix']","[497259, 497260]","[134.47, 139.33]",r4DPD5sLFI0_131-365
354,5806,_oAxONWUckU,358.025,partially,adjust,83956,slightly,adjust,blend,mix,497656.0,350.8,cut,cut,497658.0,365.69,"['blend', 'cut']","['mix', 'cut']","[497656, 497658]","[350.8, 365.69]",_oAxONWUckU_358-025
355,7717,pxKJPlk2GX4,600.88,slowly,add,34938,slowly,add,mix,mix,521113.0,596.27,line,arrange,521115.0,613.28,['mix'],['mix'],[521113],[596.27],pxKJPlk2GX4_600-88
