,id,youtube_id,weak_timestamp,clustered_adverb,clustered_action,task_num,adverb,action,before_action,before_clustered_action,before_id,before_timestamp,after_action,after_clustered_action,after_id,after_timestamp,in_window_actions,in_window_clustered_actions,in_window_ids,in_window_timestamps,clip_id
116,1955,DP8ctcfWkHo,338.81,slowly,add,51659,slowly,add,make,make,433544.0,333.87,whisk,mix,433546.0,341.18,"['start', 'make', 'whisk', 'use']","['start', 'make', 'mix', 'use']","[433542, 433544, 433546, 433549]","[333.13, 333.87, 341.18, 345.86]",DP8ctcfWkHo_338-81
117,11318,xNJNTQx4jdk,85.66,completely,cut,105209,fully,chop,add,add,201093.0,73.97,mix,mix,201094.0,109.68,[],[],[],[],xNJNTQx4jdk_85-66
118,1809,Jtll4e-l_0g,84.63499999999998,completely,mix,34967,thoroughly,combine,mix,mix,373139.0,79.82,add,add,373141.0,86.39,"['mix', 'add', 'rise', 'raise', 'add', 'mix']","['mix', 'add', 'raise', 'raise', 'add', 'mix']","[373139, 373141, 373142, 373143, 373144, 373145]","[79.82, 86.39, 89.32, 92.03, 91.1, 93.34]",Jtll4e-l_0g_84-63499999999998
119,5872,-Pf_hmyBFrM,129.89,quickly,cool,40566,quickly,cool,heat,cook,87921.0,125.74,melt,melt,87923.0,131.63,"['heat', 'melt', 'drop']","['cook', 'melt', 'dip']","[87921, 87923, 87924]","[125.74, 131.63, 137.91]",-Pf_hmyBFrM_129-89
120,8295,NyyFZBjoDU8,189.975,quickly,wash,31438,fast,clean,,,,,,,,,[],[],[],[],NyyFZBjoDU8_189-975
121,702,bT4DHv76CN4,342.9500000000001,slowly,spread,97633,slowly,spread,pour,pour,444673.0,318.81,sprinkle,sprinkle,444676.0,358.27,[],[],[],[],bT4DHv76CN4_342-9500000000001
122,9410,8ZBn_ZMHLMU,210.835,quickly,turn,96366,quickly,turn,chop,cut,137948.0,205.86,hold,hold,137950.0,219.11,"['mince', 'take', 'chop', 'chop', 'hold']","['cut', 'take', 'cut', 'cut', 'hold']","[137945, 137946, 137947, 137948, 137950]","[201.34, 203.35, 204.35, 205.86, 219.11]",8ZBn_ZMHLMU_210-835
123,805,f-jsarcJMlw,127.395,completely,cook,97633,fully,cook,simmer,cook,440951.0,126.28,add,add,440954.0,133.24,"['cover', 'simmer', 'add', 'add']","['cover', 'cook', 'add', 'add']","[440950, 440951, 440954, 440955]","[122.89, 126.28, 133.24, 136.62]",f-jsarcJMlw_127-395
124,6412,0zeboswxMeQ,127.75,finely,cut,20898,thinly,chop,use,use,357227.0,124.45,dry,dry,357230.0,144.14,"['add', 'use']","['add', 'use']","[357226, 357227]","[120.78, 124.45]",0zeboswxMeQ_127-75
125,825,pr7xA80xpYY,61.935,partially,raise,118780,not completely,rise,steam,cook,74837.0,54.86,break,separate,74839.0,64.55,"['steam', 'break', 'drop']","['cook', 'separate', 'dip']","[74837, 74839, 74840]","[54.86, 64.55, 66.36]",pr7xA80xpYY_61-935
126,7924,fCBjvK60gRY,47.595,slowly,add,34938,slowly,add,beat,mix,526395.0,46.92,incorporate,mix,526397.0,58.12,['beat'],['mix'],[526395],[46.92],fCBjvK60gRY_47-595
127,10120,yAwFIUNz1gk,42.91,slowly,pour,96127,slowly,pour,,,,,,,,,[],[],[],[],yAwFIUNz1gk_42-91
128,3479,BmkNIPE0T7Y,480.285,partially,make,108098,barely,make,hit,hit,367907.0,462.33,cut,cut,367909.0,484.35,['cut'],['cut'],[367909],[484.35],BmkNIPE0T7Y_480-285
129,2956,A6wz49GPnFo,196.045,quickly,cook,26618,quickly,cook,spread,spread,557264.0,187.15,grease,spread,557268.0,232.05,['spread'],['spread'],[557264],[187.15],A6wz49GPnFo_196-045
130,1643,fEGt47E2hEk,193.345,partially,cool,42901,slightly,cool,set,set,393340.0,192.47,make,make,393342.0,196.84,"['set', 'make', 'whip', 'whisk']","['set', 'make', 'mix', 'mix']","[393340, 393342, 393343, 393344]","[192.47, 196.84, 198.63, 202.64]",fEGt47E2hEk_193-345
131,14673,Um63KmFDWzg,652.31,completely,set,114508,completely,set,pop,put,451667.0,649.81,break,separate,316424.0,664.59,"['pop', 'pop']","['put', 'put']","[316422, 451667]","[649.81, 649.81]",Um63KmFDWzg_652-31
132,12545,NAfU8sE9GvU,57.96,finely,cut,118421,finely,chop,peel,peel,63453.0,54.92,add,add,63455.0,59.28,"['cover', 'combine', 'peel', 'add', 'squeeze']","['cover', 'mix', 'peel', 'add', 'press']","[63451, 63452, 63453, 63455, 63456]","[48.25, 49.36, 54.92, 59.28, 61.89]",NAfU8sE9GvU_57-96
133,1772,Y-sHr1z_pXY,233.34,partially,cover,34967,half,cover,use,use,372159.0,123.58,,,,,[],[],[],[],Y-sHr1z_pXY_233-34
134,6574,M1L_e5dGjkE,102.33,finely,hit,20898,finely,tap,chop,cut,352488.0,92.69,chop,cut,352490.0,108.93,"['chop', 'chop', 'chop']","['cut', 'cut', 'cut']","[352488, 352490, 352491]","[92.69, 108.93, 112.28]",M1L_e5dGjkE_102-33
135,14585,2z72ov5oBNs,452.49,completely,cook,114508,totally,thicken,simmer,cook,463766.0,444.16,stick,stick,463768.0,454.44,"['simmer', 'stick']","['cook', 'stick']","[463766, 463768]","[444.16, 454.44]",2z72ov5oBNs_452-49
136,16137,2hnEPxFilB4,1115.0700000000004,completely,fill,41950,completely,fill,add,add,71690.0,1111.25,cut,cut,71692.0,1191.9,['add'],['add'],[71690],[1111.25],2hnEPxFilB4_1115-0700000000004
137,6222,9nzlWBw6HyQ,233.635,quickly,cook,106686,quickly,thicken,pour,pour,577610.0,228.71,start,start,577611.0,233.99,"['put', 'pour', 'start', 'add', 'add']","['put', 'pour', 'start', 'add', 'add']","[577609, 577610, 577611, 577613, 577614]","[225.87, 228.71, 233.99, 235.84, 241.52]",9nzlWBw6HyQ_233-635
138,813,WJq_vx0ZTtM,294.395,quickly,carry,118780,rapidly,bring,use,use,73987.0,261.97,add,add,73989.0,305.88,[],[],[],[],WJq_vx0ZTtM_294-395
139,988,09g0EQz32NQ,326.495,completely,dip,105259,totally,submerge,bring,carry,19685.0,309.9,,,,,[],[],[],[],09g0EQz32NQ_326-495
140,13068,omqtImwM4Q4,28.69,finely,cut,91586,finely,chop,make,make,173531.0,19.15,peel,peel,173532.0,45.05,['make'],['make'],[173531],[19.15],omqtImwM4Q4_28-69
141,15301,EXWaJDIbBSo,699.4449999999997,partially,dry,14133,not completely,dry,seal,close,123121.0,693.85,season,sprinkle,123123.0,729.92,['seal'],['close'],[123121],[693.85],EXWaJDIbBSo_699-4449999999997
142,13268,PyrfM9F9Qa0,172.69,slowly,press,40610,slowly,squeeze,raise,raise,146251.0,165.1,instal,install,146253.0,179.08,"['raise', 'instal', 'use']","['raise', 'install', 'use']","[146251, 146253, 146254]","[165.1, 179.08, 180.86]",PyrfM9F9Qa0_172-69
143,653,2Z4UUEBDVkk,189.03,slowly,mix,97633,slowly,mix,stop,stop,437239.0,187.53,add,add,437241.0,190.32,"['add', 'add', 'stop', 'add']","['add', 'add', 'stop', 'add']","[437237, 437238, 437239, 437241]","[182.3, 186.73, 187.53, 190.32]",2Z4UUEBDVkk_189-03
144,7281,atB4V__lFjI,37.2,completely,cover,89899,completely,cover,set,set,220609.0,31.41,cut,cut,220611.0,64.2,['set'],['set'],[220609],[31.41],atB4V__lFjI_37-2
145,5206,SiuKVIusJHk,725.905,quickly,cook,101028,fast,cook,use,use,110328.0,722.34,use,use,110331.0,734.65,"['touch', 'use', 'use']","['touch', 'use', 'use']","[110327, 110328, 110331]","[717.43, 722.34, 734.65]",SiuKVIusJHk_725-905
146,11332,5oAAyrfAe5Q,82.47,finely,cut,105209,finely,chop,boil,cook,202457.0,76.92,shred,cut,202460.0,84.55,"['boil', 'boil', 'shred', 'dice']","['cook', 'cook', 'cut', 'cut']","[202457, 202458, 202460, 202461]","[76.92, 76.41, 84.55, 88.19]",5oAAyrfAe5Q_82-47
147,13305,4XUBiNEetc4,57.725,completely,set,40610,fully,set,turn,turn,147506.0,41.38,jack,raise,147508.0,62.54,"['jack', 'change']","['raise', 'adjust']","[147508, 147509]","[62.54, 67.26]",4XUBiNEetc4_57-725
148,1773,Fs6NsAwS5Fk,349.395,partially,sprinkle,34967,slightly,drizzle,mix,mix,372954.0,268.88,cool,cool,372956.0,349.4,['cool'],['cool'],[372956],[349.4],Fs6NsAwS5Fk_349-395
149,12692,j2QvZUmCqGk,787.935,completely,cover,118421,not briefly,cover,grab,take,57328.0,758.82,pull,pull,57330.0,793.09,['pull'],['pull'],[57330],[793.09],j2QvZUmCqGk_787-935
150,8056,bkxoHhafkqQ,382.695,partially,cook,34938,slightly,soften,add,add,518217.0,378.1,brush,spread,518219.0,396.58,"['cover', 'trim', 'add']","['cover', 'cut', 'add']","[518215, 518216, 518217]","[376.25, 375.4, 378.1]",bkxoHhafkqQ_382-695
151,13566,V4o7R_qBfhw,19.9,coarsely,cut,76412,thickly,cut,start,start,412026.0,16.88,stuff,fill,412029.0,31.16,['start'],['start'],[412026],[16.88],V4o7R_qBfhw_19-9
152,807,cKQ5yMXfN_A,71.295,finely,cut,97633,finely,chop,pop,put,439411.0,44.36,use,use,439413.0,96.67,[],[],[],[],cKQ5yMXfN_A_71-295
153,16838,G-hwbGseU9I,367.125,quickly,set,85159,quickly,set,sit,sit,80899.0,362.02,pull,pull,80901.0,416.79,['sit'],['sit'],[80899],[362.02],G-hwbGseU9I_367-125
154,12698,IrpKV1RiGC4,380.595,quickly,add,118421,quickly,add,season,sprinkle,62330.0,355.07,measure,measure,62332.0,387.69,['measure'],['measure'],[62332],[387.69],IrpKV1RiGC4_380-595
155,16415,jn6SDELdZmA,114.93,slowly,turn,57396,slowly,turn,start,start,94584.0,113.77,use,use,94586.0,117.95,"['start', 'use']","['start', 'use']","[94584, 94586]","[113.77, 117.95]",jn6SDELdZmA_114-93
156,3768,ckD6W9Hs3-4,54.35,coarsely,press,109761,coarsely,mash,cover,cover,414735.0,42.77,set,set,414737.0,55.61,"['set', 'slice']","['set', 'cut']","[414737, 414738]","[55.61, 57.11]",ckD6W9Hs3-4_54-35
157,14484,-ckjbEGJlOU,777.53,completely,cover,114508,completely,cover,fill,fill,462070.0,763.36,add,add,462072.0,784.74,"['add', 'start']","['add', 'start']","[462072, 462073]","[784.74, 785.9]",-ckjbEGJlOU_777-53
158,8237,VuvJxCObGFc,245.145,partially,dry,31438,slightly,dry,,,,,,,,,[],[],[],[],VuvJxCObGFc_245-145
159,13582,geR29Vd9j1c,338.2,completely,set,76412,completely,set,pop,put,410981.0,329.86,slice,cut,410983.0,354.83,['pop'],['put'],[410981],[329.86],geR29Vd9j1c_338-2
160,5225,lRYgLpsrnEM,373.355,completely,mix,101028,fully,combine,start,start,101539.0,355.4,open,open,101541.0,442.32,[],[],[],[],lRYgLpsrnEM_373-355
161,8050,ZiwQtqVYLiE,239.475,completely,press,34938,totally,deflate,color,cook,526370.0,234.56,make,make,526372.0,242.65,"['mix', 'add', 'color', 'make', 'mix']","['mix', 'add', 'cook', 'make', 'mix']","[526368, 526369, 526370, 526372, 526373]","[229.96, 232.9, 234.56, 242.65, 247.55]",ZiwQtqVYLiE_239-475
162,16341,wKxFXDCojNQ,429.795,slowly,add,41950,slowly,add,handle,hold,67657.0,414.7,start,start,67660.0,437.72,['start'],['start'],[67660],[437.72],wKxFXDCojNQ_429-795
163,14543,T9PcoUlNo5U,138.015,slowly,mix,114508,slowly,stir,mix,mix,459753.0,127.48,spoon,spoon,459755.0,148.43,[],[],[],[],T9PcoUlNo5U_138-015
164,10898,o84nLJev9pA,324.97,slowly,mix,118831,slowly,stir,boil,cook,303325.0,317.96,boil,cook,303327.0,331.68,"['boil', 'boil', 'burn']","['cook', 'cook', 'burn']","[303325, 303327, 303328]","[317.96, 331.68, 334.86]",o84nLJev9pA_324-97
165,9334,5T-paTE1xgk,249.42,completely,cool,96366,completely,cool,coat,dip,136496.0,244.32,add,add,136500.0,257.17,"['coat', 'take', 'add']","['dip', 'take', 'add']","[136496, 136497, 136500]","[244.32, 244.05, 257.17]",5T-paTE1xgk_249-42
166,7461,1yc-kS66_BU,218.235,quickly,mix,30744,quick,mix,add,add,572849.0,213.78,pour,pour,572851.0,224.89,"['add', 'pour']","['add', 'pour']","[572849, 572851]","[213.78, 224.89]",1yc-kS66_BU_218-235
167,523,Z5VRDm3oy8M,76.355,partially,cook,97633,slightly,fry,remove,take,441194.0,50.94,add,add,441195.0,90.44,[],[],[],[],Z5VRDm3oy8M_76-355
168,15211,YWdJxdy7w8I,188.075,completely,cook,14133,thoroughly,cook,cover,cover,124728.0,167.35,pull,pull,124732.0,195.57,['pull'],['pull'],[124732],[195.57],YWdJxdy7w8I_188-075
169,2652,C82yxCX2VSU,596.12,completely,cool,81790,completely,cool,loosen,twist,339134.0,576.17,cut,cut,339138.0,612.95,[],[],[],[],C82yxCX2VSU_596-12
170,2038,BjG1oim-sVU,605.8,partially,cover,16136,not completely,cover,whip,mix,53416.0,603.64,whip,mix,53418.0,608.18,"['shred', 'whip', 'whip', 'add']","['cut', 'mix', 'mix', 'add']","[53415, 53416, 53418, 53419]","[598.9, 603.64, 608.18, 614.32]",BjG1oim-sVU_605-8
171,419,W2NmaZbC6r8,154.42000000000004,completely,cook,50348,thoroughly,grill,burn,burn,305327.0,148.57,open,open,305330.0,156.02,"['burn', 'open', 'use']","['burn', 'open', 'use']","[305327, 305330, 305331]","[148.57, 156.02, 158.99]",W2NmaZbC6r8_154-42000000000004
172,13746,o8v7BpYHIEI,104.745,completely,cover,41718,completely,cover,cook,cook,599602.0,87.56,cook,cook,599604.0,110.48,"['cook', 'cook']","['cook', 'cook']","[599604, 599605]","[110.48, 110.61]",o8v7BpYHIEI_104-745
173,7790,ogDXuNOxlyM,797.83,coarsely,cut,34938,coarsely,chop,use,use,518825.0,794.75,use,use,518827.0,801.1,"['use', 'use']","['use', 'use']","[518825, 518827]","[794.75, 801.1]",ogDXuNOxlyM_797-83
174,12939,IsfAYD8jyKM,38.34,finely,cut,76407,finely,chop,cut,cut,278397.0,33.52,take,take,278399.0,47.77,"['make', 'cut', 'take']","['make', 'cut', 'take']","[278396, 278397, 278399]","[30.35, 33.52, 47.77]",IsfAYD8jyKM_38-34
175,12551,tT2GgfqMx3s,80.93,slowly,spread,118421,not vigorously,spread,fill,fill,59142.0,78.68,turn,turn,59144.0,93.55,"['fall', 'fill']","['fall', 'fill']","[59141, 59142]","[78.16, 78.68]",tT2GgfqMx3s_80-93
176,3955,3V4MxH2GuIU,231.625,slowly,mix,113764,slowly,mix,use,use,270608.0,183.34,use,use,270611.0,246.18,[],[],[],[],3V4MxH2GuIU_231-625
177,15716,8M0_d6yg-3s,93.555,quickly,stop,23524,quickly,stop,reduce,cook,91253.0,58.56,prepare,make,91255.0,121.88,[],[],[],[],8M0_d6yg-3s_93-555
178,17830,z4nrRH22hF4,136.025,finely,cut,105762,finely,chop,add,add,352333.0,124.69,add,add,352336.0,148.13,[],[],[],[],z4nrRH22hF4_136-025
179,2821,IPltVES_MhM,1160.455,quickly,feed,26618,quickly,feed,whisk,mix,554408.0,1146.46,use,use,554410.0,1184.85,[],[],[],[],IPltVES_MhM_1160-455
180,10452,c8269lfKDWM,348.71000000000015,partially,cut,41773,slightly,cut,release,release,491434.0,341.39,roll,roll,491436.0,350.29,"['break', 'release', 'roll']","['separate', 'release', 'roll']","[491433, 491434, 491436]","[339.11, 341.39, 350.29]",c8269lfKDWM_348-71000000000015
181,10600,q7H4KUEYkac,21.605,quickly,make,41773,quickly,prepare,add,add,491927.0,15.05,soak,soak,491929.0,26.31,"['add', 'soak']","['add', 'soak']","[491927, 491929]","[15.05, 26.31]",q7H4KUEYkac_21-605
182,728,Lsk6nWGhtfI,197.965,finely,cut,97633,finely,chop,slice,cut,443245.0,173.35,place,put,443247.0,200.53,"['place', 'add', 'add']","['put', 'add', 'add']","[443247, 443248, 443249]","[200.53, 203.71, 205.99]",Lsk6nWGhtfI_197-965
183,1018,g-_Lp0n93-k,1096.6950000000004,slowly,pull,105259,slowly,pull,boil,cook,17209.0,1094.12,absorb,absorb,17211.0,1107.13,['boil'],['cook'],[17209],[1094.12],g-_Lp0n93-k_1096-6950000000004
184,11142,ilu4wtkZxDM,68.3,partially,cool,118831,slightly,cool,boil,cook,303347.0,60.75,wrap,cover,303350.0,70.65,"['stir', 'boil', 'wrap']","['mix', 'cook', 'cover']","[303346, 303347, 303350]","[59.28, 60.75, 70.65]",ilu4wtkZxDM_68-3
185,11187,Ps_bWYDsIts,57.325,finely,cut,105209,finely,dice,dry,dry,201756.0,53.83,dry,dry,201758.0,69.62,"['dry', 'dry']","['dry', 'dry']","[201755, 201756]","[51.8, 53.83]",Ps_bWYDsIts_57-325
186,9961,Jg7mLSG-Yws,44.485,quickly,spread,106568,rapidly,spread,,,,,pack,fill,580313.0,59.94,[],[],[],[],Jg7mLSG-Yws_44-485
187,14119,d8D2b0LbnfU,8.815,quickly,brew,72954,quickly,brew,,,,,roast,cook,429867.0,12.42,['roast'],['cook'],[429867],[12.42],d8D2b0LbnfU_8-815
188,12725,RcR3981_kUY,171.055,quickly,cut,118421,fast,slice,cut,cut,56810.0,165.88,sit,sit,56812.0,174.47,"['cut', 'sit', 'cut']","['cut', 'sit', 'cut']","[56810, 56812, 56813]","[165.88, 174.47, 177.5]",RcR3981_kUY_171-055
189,16053,TZhnqv5LvMY,267.6,completely,mix,91518,thoroughly,mix,use,use,152945.0,226.31,add,add,152948.0,275.69,"['grease', 'add']","['spread', 'add']","[152947, 152948]","[276.86, 275.69]",TZhnqv5LvMY_267-6
190,14640,lYg2lywY3sI,103.055,finely,cover,114508,thinly,cover,add,add,466646.0,87.68,add,add,326537.0,120.22,[],[],[],[],lYg2lywY3sI_103-055
191,10469,cKga9IC8NhI,46.63,quickly,cook,41773,quickly,cook,use,use,484427.0,34.84,use,use,484432.0,68.94,[],[],[],[],cKga9IC8NhI_46-63
192,16047,3j1UfuTdTI4,865.63,completely,cool,91518,completely,cool,bring,carry,148175.0,862.22,hang,mount,148177.0,931.85,"['soften', 'absorb', 'bring']","['cook', 'absorb', 'carry']","[148173, 148174, 148175]","[857.49, 858.99, 862.22]",3j1UfuTdTI4_865-63
193,14079,5Q-eDK2AQVc,239.1,slowly,pour,77194,slowly,pour,squeeze,press,428155.0,195.44,start,start,428161.0,270.02,[],[],[],[],5Q-eDK2AQVc_239-1
194,7640,DBRxaujMT8Y,183.835,slowly,add,118779,slowly,add,whisk,mix,285981.0,158.7,whisk,mix,285986.0,189.87,['whisk'],['mix'],[285986],[189.87],DBRxaujMT8Y_183-835
195,16125,ZNtLIH07rwo,63.87000000000001,completely,mix,41950,completely,dissolve,stir,mix,69523.0,60.8,pour,pour,69525.0,68.64,"['use', 'combine', 'stir', 'pour', 'turn', 'add']","['use', 'mix', 'mix', 'pour', 'turn', 'add']","[69521, 69522, 69523, 69525, 69526, 69527]","[57.71, 58.68, 60.8, 68.64, 72.07, 73.74]",ZNtLIH07rwo_63-87000000000001
196,15802,e79jtz_yIXw,197.08,quickly,fill,44043,quickly,pack,set,set,114275.0,194.53,start,start,114276.0,197.32,"['set', 'start', 'set']","['set', 'start', 'set']","[114275, 114276, 114278]","[194.53, 197.32, 203.88]",e79jtz_yIXw_197-08
197,15945,8rHouOVvJ3Y,1046.53,completely,cool,91518,completely,cool,place,put,156474.0,1039.22,use,use,156477.0,1046.73,"['place', 'use']","['put', 'use']","[156474, 156477]","[1039.22, 1046.73]",8rHouOVvJ3Y_1046-53
198,8552,hur_z6bCZg4,30.58,quickly,cook,93400,fast,cook,,,,,use,use,268608.0,63.47,[],[],[],[],hur_z6bCZg4_30-58
199,12675,xcxRXAaX6oI,41.985,quickly,cook,118421,fast,cook,marinate,soak,59470.0,39.22,char,cook,59472.0,45.91,"['marinate', 'char']","['soak', 'cook']","[59470, 59472]","[39.22, 45.91]",xcxRXAaX6oI_41-985
200,2567,9FeaPztsCPU,78.50999999999998,partially,cook,81790,slightly,thicken,stir,mix,335012.0,76.18,remove,take,335014.0,81.46,"['stir', 'stir', 'remove', 'strain', 'mix']","['mix', 'mix', 'take', 'drain', 'mix']","[335011, 335012, 335014, 335015, 335016]","[71.29, 76.18, 81.46, 85.03, 88.03]",9FeaPztsCPU_78-50999999999998
201,5214,sU4DgWXbtjA,90.305,finely,cut,101028,finely,chop,boil,cook,106101.0,79.48,add,add,106104.0,110.17,[],[],[],[],sU4DgWXbtjA_90-305
202,6090,fs2ueysl_DA,81.15,completely,mix,106686,thoroughly,mix,add,add,575540.0,56.99,add,add,575542.0,90.93,['add'],['add'],[575542],[90.93],fs2ueysl_DA_81-15
203,8422,koSd_r01z2U,66.67,finely,cut,93400,finely,chop,clean,wash,257736.0,11.9,take,take,257739.0,95.56,[],[],[],[],koSd_r01z2U_66-67
204,2255,5rFwJtpon8Y,61.855,completely,mix,16136,completely,dissolve,mix,mix,47334.0,59.59,add,add,47337.0,73.0,"['stir', 'mix']","['mix', 'mix']","[47333, 47334]","[57.88, 59.59]",5rFwJtpon8Y_61-855
205,5326,RDY32qycf5E,791.8399999999997,completely,cool,101028,completely,cool,loosen,twist,107309.0,760.36,add,add,107311.0,817.32,[],[],[],[],RDY32qycf5E_791-8399999999997
206,3702,e74x2pCaZDM,122.415,completely,mix,110266,thoroughly,stir,open,open,311684.0,120.45,drip,pour,311686.0,126.81,"['paint', 'open', 'drip', 'start', 'use']","['spread', 'open', 'pour', 'start', 'use']","[311683, 311684, 311686, 311687, 311688]","[114.72, 120.45, 126.81, 130.59, 130.85]",e74x2pCaZDM_122-415
207,7831,EEET5t07NRs,278.28,slowly,add,34938,slowly,add,place,put,523991.0,233.52,fill,fill,523995.0,297.11,[],[],[],[],EEET5t07NRs_278-28
208,8205,6KN-YoLw0h4,408.655,quickly,wash,31438,quickly,rinse,,,,,,,,,[],[],[],[],6KN-YoLw0h4_408-655
209,11301,lD903NXUm4k,218.86,quickly,drain,105209,quickly,drain,cook,cook,196260.0,216.99,wash,wash,196262.0,221.45,"['break', 'cook', 'wash']","['separate', 'cook', 'wash']","[196259, 196260, 196262]","[213.94, 216.99, 221.45]",lD903NXUm4k_218-86
210,9122,-vwOAk81h4I,159.39499999999995,partially,cook,103832,slightly,thicken,add,add,547516.0,159.24,,,,,"['add', 'bring', 'add']","['add', 'carry', 'add']","[547513, 547514, 547516]","[149.99, 153.35, 159.24]",-vwOAk81h4I_159-39499999999995
211,3310,cD-QJi6El8g,108.675,partially,press,100901,slightly,crush,add,add,564726.0,100.31,add,add,564728.0,110.76,"['pour', 'add', 'add', 'add']","['pour', 'add', 'add', 'add']","[564725, 564726, 564728, 564729]","[99.04, 100.31, 110.76, 117.29]",cD-QJi6El8g_108-675
212,980,xDy6N0ZIiJw,72.155,finely,grind,105259,finely,grind,season,sprinkle,19485.0,68.48,flour,sprinkle,19487.0,79.43,"['sift', 'season', 'flour', 'fry', 'season']","['pour', 'sprinkle', 'sprinkle', 'cook', 'sprinkle']","[19484, 19485, 19487, 19488, 19489]","[62.96, 68.48, 79.43, 80.16, 81.64]",xDy6N0ZIiJw_72-155
213,5816,SzNG--d0fdc,192.875,partially,mix,83956,slightly,blend,push,press,492843.0,177.89,whip,mix,492845.0,257.99,[],[],[],[],SzNG--d0fdc_192-875
214,6318,QAyh-Ab7vgg,49.98,quickly,melt,106686,quickly,melt,add,add,575204.0,46.83,add,add,575206.0,51.26,"['drain', 'place', 'add', 'add', 'stir', 'add', 'stir']","['drain', 'put', 'add', 'add', 'mix', 'add', 'mix']","[575202, 575203, 575204, 575206, 575207, 575208, 575209]","[44.47, 43.81, 46.83, 51.26, 54.23, 53.99, 57.62]",QAyh-Ab7vgg_49-98
215,11492,PmOPr45yA5g,87.065,finely,cut,105209,finely,chop,add,add,197383.0,86.87,stir,mix,197384.0,92.1,"['add', 'stir', 'toss', 'mix']","['add', 'mix', 'turn', 'mix']","[197383, 197384, 197385, 197386]","[86.87, 92.1, 94.17, 96.4]",PmOPr45yA5g_87-065
216,5325,QVV_6LCm20s,239.05,quickly,turn,101028,quickly,turn,add,add,107766.0,218.21,crumble,sprinkle,107768.0,243.37,['crumble'],['sprinkle'],[107768],[243.37],QVV_6LCm20s_239-05
217,2656,IiqVi5eu59I,284.13,slowly,mix,81790,slowly,whip,turn,turn,337674.0,282.13,add,add,337676.0,291.45,"['turn', 'turn', 'add']","['turn', 'turn', 'add']","[337673, 337674, 337676]","[274.3, 282.13, 291.45]",IiqVi5eu59I_284-13
218,14047,kVgHAsP5NDE,100.29,partially,close,77194,not completely,seal,hold,hold,424142.0,51.24,hang,mount,424144.0,105.22,['hang'],['mount'],[424144],[105.22],kVgHAsP5NDE_100-29
219,9565,HMp1n_ZJYk4,320.86,completely,cool,91537,completely,cool,,,,,,,,,[],[],[],[],HMp1n_ZJYk4_320-86
220,8371,usUttC8D0fE,376.975,slowly,cook,93400,slowly,bubble,cook,cook,264947.0,352.6,cook,cook,264949.0,386.53,['cook'],['cook'],[264949],[386.53],usUttC8D0fE_376-975
221,3806,ZNwExCZwiwQ,66.815,quickly,cut,109761,quickly,chop,set,set,417301.0,34.71,cut,cut,417303.0,80.52,[],[],[],[],ZNwExCZwiwQ_66-815
222,11341,sY6-0yQG-fk,158.415,quickly,cook,105209,quickly,cook,stick,stick,198162.0,148.22,turn,turn,198165.0,172.19,[],[],[],[],sY6-0yQG-fk_158-415
223,3947,6G0a_KFXc8I,202.615,finely,cut,113764,finely,chop,trim,cut,269517.0,194.34,add,add,269520.0,204.38,"['trim', 'use', 'add']","['cut', 'use', 'add']","[269517, 269518, 269520]","[194.34, 193.64, 204.38]",6G0a_KFXc8I_202-615
224,9599,oYsEhq8lEbk,167.47000000000003,completely,use,91537,completely,use,,,,,,,,,[],[],[],[],oYsEhq8lEbk_167-47000000000003
225,10214,D5WnI7ZfBvM,327.785,slowly,turn,96127,slowly,turn,pour,pour,174754.0,299.55,form,make,174756.0,346.88,[],[],[],[],D5WnI7ZfBvM_327-785
226,16102,LgJ9QYUM2ps,214.435,completely,cover,41950,completely,cover,rotate,turn,68314.0,209.28,fill,fill,68316.0,220.67,"['set', 'rotate', 'fill']","['set', 'turn', 'fill']","[68313, 68314, 68316]","[206.37, 209.28, 220.67]",LgJ9QYUM2ps_214-435
227,2855,MCJuAlJc1q0,217.865,completely,cook,26618,totally,bake,place,put,557121.0,210.33,brown,cook,557123.0,220.25,"['place', 'brown', 'handle', 'place']","['put', 'cook', 'hold', 'put']","[557121, 557123, 557124, 557125]","[210.33, 220.25, 221.93, 227.03]",MCJuAlJc1q0_217-865
228,13213,i-iI7GfrEYY,76.91499999999998,quickly,adjust,91586,quickly,change,use,use,170598.0,64.49,use,use,170600.0,83.12,"['use', 'crush', 'use']","['use', 'press', 'use']","[170600, 170601, 170602]","[83.12, 84.22, 86.84]",i-iI7GfrEYY_76-91499999999998
229,12729,29QWYUXjy4o,895.625,partially,fill,118421,briefly,fit,burn,burn,59182.0,784.56,,,,,[],[],[],[],29QWYUXjy4o_895-625
230,9947,x-0ZwT1EGYE,166.675,finely,cut,106568,finely,chop,add,add,583105.0,163.81,mince,cut,583107.0,166.96,"['add', 'mince']","['add', 'cut']","[583105, 583107]","[163.81, 166.96]",x-0ZwT1EGYE_166-675
231,3921,1VFN7MhzISk,100.205,quickly,hit,113764,quick,knock,build,make,274198.0,97.64,season,sprinkle,274200.0,102.73,"['build', 'season', 'assemble']","['make', 'sprinkle', 'make']","[274198, 274200, 274201]","[97.64, 102.73, 106.77]",1VFN7MhzISk_100-205
232,13565,PvxVNbOwzAQ,264.1,finely,cut,76412,fine,cut,peel,peel,408837.0,99.5,use,use,408841.0,301.8,[],[],[],[],PvxVNbOwzAQ_264-1
