,Unnamed: 0.1.1.1.1,clip_id,youtube_id,start_time,end_time,split,action,adverb,caption,clustered_action,clustered_adverb
218,15067,video5855,vGCbTgJ2yH0,34.55,52.57,train,hold,back,a person is hold her hair back to take a picture,hold,backwards
219,9238,video3599,xIOwwi1Ei7U,17.58,40.21,train,hold,down,a clip of two cats one holding the other down,hold,downwards
220,18174,video7034,SeXGoxN9B70,76.92,93.52,train,hold,down,a man holding a doll upside down and talking about videos,hold,downwards
221,1684,video643,VHaabZ3Xlfw,150.18,164.98,train,hold,forward, wearing a black shirt with a vertical yellow stripe on the side speaks with his hand often held up palm forward,hold,forwards
222,4867,video1875,sJG3Z45HaIE,22.9,37.8,train,grasp,tenderly,a man hugging an article of clothing then tenderly grasping a woman s neck while another man looks on,hold,gently
223,7519,video2963,wI6VyDDa1tA,151.73,163.17,train,hold,inside,someone is holding an electronic device inside,hold,indoor
224,13608,video5295,WHTJWJkpsJc,160.64,172.59,train,hold,inside,a man is holding a phone inside of a room,hold,indoor
225,8907,video3479,Kh7edwdirX0,155.21,166.53,train,hold,outside,spanish cooking show that is being held outside,hold,outdoor
226,15655,video6083,xotmTHeUe7k,30.31,40.65,train,hold,outside,a man is holding a nasty brown spider outside,hold,outdoor
227,46,video21,SF8G--iZN4U,75.19,103.52,train,grip,properly,a man discusses how to properly grip and hold a tennis racket,hold,properly
228,4268,video1656,yK-v7B0H4wM,40.75,59.71,train,grip,properly,a man is explaining how to properly grip a baseball,hold,properly
229,7899,video3120,_Zq-OHCNx7o,5.37,25.45,train,hold,properly,a man in a gray polo describes how to properly hold a table tennis racquet,hold,properly
230,4081,video1594,_1E6EUrnXZs,230.34,242.39,train,hug,outside,a man and woman are hugging outside,hug,outdoor
231,9716,video3798,VVMs237ppcc,94.51,105.31,train,jump,backwards,a man is walking on a trampolin and jumping backwards on it,jump,backwards
232,3687,video1437,Bh44DyW1KEc,107.02,118.23,train,jump,in,a dog swims in the family pool then another dog jumps in to play,jump,in
233,4287,video1659,wSpLHsGk4so,110.45,124.65,train,jump,inside,people are shown exercising and jumping a hurdle inside of a gym and one of them trips over it and falls on their face,jump,indoor
234,2189,video843,0pNbHvNxxj8,569.75,589.17,train,jump,out,a video game character jumps into a large truck then back out,jump,out
235,10097,video3965,SePja8XXz6I,79.36,91.64,train,jump,outside,a person jumping on a trampoline outside,jump,outdoor
236,10878,video4252,Y9q5hoTIA3g,185.53,201.95,train,jump,outside,a small rodent is jumping around outside,jump,outdoor
237,11125,video4351,yCufU6AJVqc,8.86,19.87,train,jump,outside,a boy is jumping on a trampoline outside,jump,outdoor
238,14647,video5701,Y9q5hoTIA3g,355.34,377.59,train,jump,outside,a small rodent is jumping around outside,jump,outdoor
239,17501,video6812,zr4rkxL6jHw,30.76,40.76,train,jump,outside,a horse is jumping outside,jump,outdoor
240,815,video302,sYzs02otPZc,220.9,248.8,train,kick,outdoors,several men are kicking a soccer ball through a goalpost outdoors,kick,outdoor
241,11684,video4564,WyNSJU02ywo,84.0,94.04,train,kick,properly,a guy speaking about how to properly kick a ball with a baseball bat,kick,properly
242,4792,video1843,qQf1gvxVFOM,319.99,331.87,train,kiss,almost, two young people almost kiss in a car three people standing in a room in front of a large deer head,kiss,partially
243,15097,video5870,XWzYOpWi65E,36.75,57.47,train,land,properly,several impressive ski jumps that land properly and safely,land,properly
244,11190,video4370,C0XYQQFBK4w,831.55,842.49,train,laugh,hard,bowzer is laughing hard,laugh,firmly
245,5061,video1957,sTDPUjyF0Fw,10.26,24.2,train,laugh,loudly,the man in blue shirt is talking and laughing loudly in front of camera,laugh,loudly
246,16269,video6335,TMJf9ReoDNg,223.1,243.17,train,laugh,loud,2 young men sitting on a white couch looking at something start laughing out loud,laugh,loudly
247,8846,video3460,1R3uANhiWu4,1320.05,1335.54,train,look,back,a woman finds an abrasion on her face after looking back into the mirror,look,backwards
248,9093,video3545,sWBKCzzNEeo,0.0,15.29,train,look,back,a woman in a baseball hat turning in slow motion to look at a man running away then looking back at the camera,look,backwards
249,1317,video498,qSBWgH5AUIQ,39.01,60.89,train,look,down,a man looks down,look,downwards
250,1869,video712,USEpUcdqciQ,97.21,109.93,train,look,downwards,a man is looking downwards and speaking to another man he is wearing a black vest,look,downwards
251,3054,video1185,x3dBFQeI9Ig,23.07,33.55,train,look,down, looking down while walking and carrying a backpack,look,downwards
252,3254,video1267,wJT_v5sRilM,49.21,69.93,train,look,down,while sitting by bookcases a woman looks down occasionally when asking a question and a man looks up and to the side occasionally when answering the question,look,downwards
253,3886,video1517,wt-Ay3sWFaA,53.33,73.17,train,look,down,a man puts a donut hole inside of a donut and looks down,look,downwards
254,6755,video2679,rlBYIgQYUm0,150.33,164.97,train,look,down,a girl smiles and looks down at her bed and then knocks on the wall behind her,look,downwards
255,9572,video3734,XUVyWBfmMyU,86.05,97.01,train,look,down,looking down over small tables and people sitting at them,look,downwards
256,22145,video8534,RINwpg4hmlc,105.46,117.96,train,look,hard,a bunch of men looking hard and saying something at the end,look,firmly
257,7981,video3140,xOKHCHk3a5s,111.61,121.61,train,look,forward,a song is playing with the visual of a male vampire and then a woman sitting at a table  the camera then pans to a bigger picture of her looking forward,look,forwards
258,2445,video940,SSmpO5eG6ys,321.54,345.53,train,look,in,a fish tank filled with puffer fish a kid on the outside looking in trying to startle on of the fish,look,in
259,6475,video2546,mgqwMxnPVNU,307.02,318.67,train,look,inside,a kid looks at her phone inside then a lady turns her phone around to talk into it,look,indoor
260,7982,video3141,wcEK-K7ysTc,97.02,110.91,train,look,inside,a man is holding a monkey to a window for the monkey to look inside,look,indoor
261,15938,video6209,uWNyNw8RLB4,134.85,145.48,train,look,indoors,a man and a woman looking at a picture indoors,look,indoor
262,141,video51,-4-WZv-jKso,288.13,300.23,train,look,outside,a person is looking around outside,look,outdoor
263,1397,video532,vi56l-gYqmk,10.16,23.34,train,look,outdoors,a man is looking at the camera outdoors very surprisingly,look,outdoor
264,4371,video1692,ulcZMQ3QY-w,40.35,57.01,train,stare,outside,a child staring at a train outside in the snow,look,outdoor
265,4375,video1692,ulcZMQ3QY-w,40.35,57.01,train,look,outside,kid in looks outside of door then waiting in front of a train,look,outdoor
266,6340,video2487,vscUcqrwQ98,15.4,34.35,train,peep,outside,a railway track and train moving on track fast person in white dress color sitting peeping outside displaying on screen,look,outdoor
267,10794,video4220,__FmZWlsOf0,593.61,618.27,train,look,up,a biker comes to a petrol bunk removes his gloves then riding fast on road looking up,look,upwards
268,12414,video4848,ZbfHccPdYcE,133.71,144.29,train,look,up, with a sweaty face looks up at a gooey and breathing life form of connected rods a claw,look,upwards
269,18715,video7236,YVOFTbVB7D8,85.69,95.9,train,look,up,guy walking looking up,look,upwards
270,2056,video801,VwJPHyoeqwY,279.29,300.98,train,make,gently,the music people is making the pudding food items in gently,make,gently
271,623,video234,Vuy2nrJz0Zw,275.99,300.78,train,make,in,in the kitchen the old lady to making the south indian vada snacks in very well,make,in
272,2055,video801,VwJPHyoeqwY,279.29,300.98,train,make,in,the music people is making the pudding food items in gently,make,in
273,1144,video433,vhPzIzszlrU,346.76,357.87,train,prepare,inside,some meat is being prepared inside of a skillet and is sizzling beautifully,make,indoor
274,2116,video820,usNaxOOQCzM,90.81,110.49,train,make,inside,a machine in a room is making some stuff inside,make,indoor
275,2844,video1093,W3YVmSMl-fY,13.93,26.45,train,prepare,inside,a woman preparing food inside of an orange and white kitchen,make,indoor
276,3746,video1456,TNZaw-xGOgg,122.34,139.94,train,make,inside,a person with a plaid shirt is making some food inside,make,indoor
277,18238,video7059,xYK-SK2KsH4,160.98,187.75,train,make,loudly,at the pet shop the parrotlove birds are making their noises in very loudly,make,loudly
278,1658,video636,NuZy8Rjk4d0,246.77,273.81,train,build,outdoors,a man showing how to build a fire outdoors,make,outdoor
279,1776,video674,VTW9R2DcyDI,117.69,131.17,train,mold,outdoors,the person  mold the dough with her finger outdoors,make,outdoor
280,2628,video1016,NuZy8Rjk4d0,281.77,301.25,train,build,outside,a man is building a fire outside,make,outdoor
281,5251,video2042,xw9Au9OoN88,434.23,451.87,train,make,outside,the boy and girl standing in the lawn and the celebrations made in outside,make,outdoor
282,11828,video4618,NFb0SUCeiro,138.01,148.53,train,make,outside,a man is making a fire outside,make,outdoor
283,9790,video3826,xkJeDkiL3Rc,137.12,159.91,train,make,barely,a player just barely makes first down in football game,make,partially
284,8655,video3388,Z6c8hIW7bhI,164.38,190.3,train,prepare,properly,a cook showing how to prepare tofu properly,make,properly
285,9832,video3849,UZ-k4A-eD20,119.97,130.01,train,make,properly,a woman wearing blue serving gloves demonstrates how to properly make a burrito,make,properly
286,17725,video6882,9dAlUUo66fo,206.42,222.31,train,make,quickly,a girl quickly makes a reservation on her smartphone,make,quickly
287,25138,video9670,tPOivsKavQo,65.53,88.33,train,construct,up,windmills constructed from the ocean floor up spin in groups,make,upwards
288,1796,video677,Ub9Z4UXU_MM,209.99,220.27,train,dissolve,fully,an yellow stuff being stirred in bowl with a redish liquid to get a fully dissolved substance,mix,completely
289,15998,video6228,XbaC0YIRfpM,427.77,449.1,train,stir,completly,in pan oil is added then a white ingredients are added to it and stirred completly,mix,completely
290,13872,video5385,WFqw5V-p5Z4,195.38,205.49,train,whisk,in,milk is being poured into a metal bowl and whisked in with other ingredients,mix,in
291,1767,video669,Ub9Z4UXU_MM,309.89,326.04,train,stir,inside,someone is stirring food inside of a pot,mix,indoor
292,1793,video677,Ub9Z4UXU_MM,209.99,220.27,train,whisk,inside,a man whisking ingredients together inside of a metal bowl,mix,indoor
293,5531,video2172,wuAYZvMDons,43.49,53.7,train,mix,inside,a person is mixing some flour inside of a cup,mix,indoor
294,6494,video2551,wW_kszdGIJw,260.17,288.85,train,stir,inside,someone is stirring food inside of a pot,mix,indoor
295,7411,video2928,yQDw-P3CkAw,42.39,58.57,train,mix,inside,a person is mixing something inside of a cup,mix,indoor
296,8555,video3354,WtFjpHQM__k,345.18,362.61,train,mix,inside,a person is breaking and mixing a brown substance inside of a white bowl,mix,indoor
297,9603,video3753,Uz5dp7b9mwI,143.21,161.75,train,stir,inside,a man has poured tomato sauce into pasta and is stirring it inside of a black skillet,mix,indoor
298,10221,video4009,XXmpREQR0rg,40.33,50.69,train,stir,inside,someone is stirring food inside of a pot,mix,indoor
299,11501,video4492,TGY3iP4X34c,218.73,229.21,train,stir,inside,someone is stirring food inside of a pot,mix,indoor
300,14694,video5719,cnpA9L8GPw8,96.11,108.29,train,mix,outside,a little girl is mixing paints outside under the tarp,mix,outdoor
301,3099,video1205,v_dkYNq8G9Y,296.48,307.21,train,stir,fast,a hand is stirring chicken very fast with a spoon in a frying pan,mix,quickly
302,22008,video8483,0h7BCFxQBzo,19.77,31.13,train,stir,slowly,slowly stirring the water into flour,mix,slowly
303,23950,video9207,_V7iMAv0mY4,64.98,75.86,train,blend,upwards,a woman applies a purple eyeshadow to her outer and inner eye blending upwards into the crease,mix,upwards
304,1647,video632,BlWSWcc6sSM,1496.81,1507.37,train,hang,down,performers hang upside down from ropes,mount,downwards
305,4489,video1731,TASGl0_jnjU,164.93,178.29,train,hang,down,a girl hanging upside down who has long frizzy and curly hair,mount,downwards
306,5778,video2272,5cA9cGUGr00,172.85,186.19,train,hang,outside,a group of people hanging out outside,mount,outdoor
307,15861,video6169,STPtzQYygTY,0.0,12.73,train,hang,outside,a group of men are hanging out with drinks outside while a mounted policeman s horse accidentally hits one of them in the face,mount,outdoor
308,18209,video7047,YrIa5TgpIL0,160.37,177.69,train,hang,outdoors,many striped textiles hang from a clothesline outdoors,mount,outdoor
309,8296,video3266,Z32sAmV48C0,165.51,193.47,train,move,back,a driver in red t-shirt is trying to moving back his truck,move,backwards
310,313,video112,w0lH7HibIwA,181.56,195.58,train,slide,down,these people in blue jackets with helmets  are moving climbing the grass lands high up and then sliding down at a very tremendous speed on the skate boards,move,downwards
311,12081,video4726,wnPQ2XT8Qvw,170.22,182.86,train,move,down,music was playing and water moving down from a mountain,move,downwards
312,1531,video579,WTAF3OFhzdA,1172.85,1192.29,train,move,forward,a man is swimming on one side of his body using only one hand and moving forward with his legs,move,forwards
313,2268,video875,zKHEDfea-5I,199.85,212.93,train,move,forward,the chemistry periodic table breaks apart and the squares containing br and ba move forward,move,forwards
314,6986,video2772,0vKbLD6_C8k,234.0,249.24,train,move,forward,a view of a cars dash cam the car is moving forward,move,forwards
315,9159,video3573,TbGI-o41r0o,159.55,170.38,train,move,forward,the man in the animation is moving forward,move,forwards
316,5275,video2052,wZYa9ZKZeDk,0.0,24.44,train,move,in,there is a satellite is moving in to the space,move,in
317,6852,video2717,_lYV47k3Rvw,323.85,343.85,train,move,in,there is a red car is moving in to the city,move,in
318,8804,video3448,U0CGsw6h60k,64.67,79.84,train,move,in,there is a yellow color car moving in to the street,move,in
319,12885,video5028,ZyEnVLPhjUc,160.84,171.59,train,move,in,vehicle moving in between field in shown in this cartoon clip,move,in
320,13340,video5197,2EZ_zGACOdo,0.0,17.53,train,move,in,the camera moves in on the video game schoolhouse,move,in
321,13383,video5209,_WIiBnIw10Q,34.32,48.83,train,move,in,there is a crowd is moving in to the street,move,in
322,4396,video1698,Xe5h9y29iUw,122.29,138.29,train,drift,indoors,a man is drifting a motorcycle around indoors to create a lot of smoke,move,indoor
323,5115,video1989,Z32sAmV48C0,12.16,28.04,train,move,hardly,a lorry is moving through the mud and river very hardly ,move,partially
324,853,video312,YT6hpnZ_xjI,8.13,24.33,train,move,fast,a car   parking on road and driver moving to  start a car fast moving on road persons beside standing  displaying on screen,move,quickly
325,1139,video431,vKVJ5yvM1bY,167.93,193.97,train,move,fast,a police man entering in gate and fire exploding bombing glass breaking of cars persons moving fast displaying on screen,move,quickly
326,1926,video741,xW28F8QRVVo,255.3,265.45,train,move,fast,beautiful scenery moving fast as men dig tunnels,move,quickly
327,3544,video1375,wETgdf9FM-4,146.25,161.93,train,move,fast,a car is moving very fast in a road with snow covered,move,quickly
328,4084,video1595,vG8SDYb7ZMQ,331.08,354.4,train,move,fast,a fast moving train in the tracks some train and the platforms are seen few goods train standing,move,quickly
329,4479,video1729,Y3GwvN5W1dE,337.05,351.4,train,move,fast,something is moving on screen very fast cannot recognize what it is,move,quickly
330,5048,video1953,Z2eE08eZUTw,161.98,172.29,train,move,fast,a boy in black dress moving in water fast,move,quickly
331,6018,video2363,UozWJTuhbMQ,113.06,127.57,train,move,fast,there are lots of insects moving very fast on dry leaves,move,quickly
332,6339,video2487,vscUcqrwQ98,15.4,34.35,train,move,fast,a railway track and train moving on track fast person in white dress color sitting peeping outside displaying on screen,move,quickly
333,6509,video2555,W2asVll3OSU,290.2,300.48,train,move,fast,a fast moving film of a woman applying makeup,move,quickly
334,6987,video2772,0vKbLD6_C8k,234.0,249.24,train,move,fast,car moving very fast here,move,quickly
335,7120,video2818,xfPvtIOs5IA,94.84,105.02,train,move,fast,a boat is moving fast as they see shark attacking it,move,quickly
336,7250,video2869,4TshFWSsrn8,198.62,210.67,train,move,fast,a person is moving fast in a car,move,quickly
337,8179,video3225,sKPrwY0Ycno,10.36,36.35,train,move,fast,water flows and clouds are moving very fast and the mountains are crossed,move,quickly
338,8497,video3335,Xe5h9y29iUw,43.25,62.33,train,move,fast,a  red bike moving on road fast wearing black dress cloth wheeling bike displaying on screen,move,quickly
339,8893,video3476,ZFcanpNarEg,109.49,139.45,train,move,fast,a car moving on road fast racing wearing helmet driving displaying on screen,move,quickly
340,9444,video3690,XWmw4mopa_o,18.58,32.71,train,move,fast,there is some vehicle is moving very fast through the forest,move,quickly
341,9510,video3712,v0MZQvPTK9c,530.11,543.96,train,move,fast,a girl and kid moving fast on road driving vehical fast waving hand trees beside laughing  displaying on screen,move,quickly
342,9546,video3724,8wI7U2eec6E,123.18,145.25,train,move,quickly,a woman plays a grand piano while things around her move very quickly,move,quickly
343,10056,video3947,bwmn2CThQ2Y,212.73,222.94,train,move,fast,computer game showng car moving fast,move,quickly
344,10315,video4045,2lCA3T--IfU,820.73,837.05,train,move,fast,the video game featured a fast moving vehicle,move,quickly
345,10396,video4077,YR-CFLCeclc,128.73,141.17,train,move,fast,a person is driving a car in first person view and the car is moving very fast,move,quickly
346,10441,video4091,W_x1lY7t1p0,34.33,44.41,train,move,fast,a man in white shirt is moving very fast in his speed boat,move,quickly
347,11174,video4364,wv-I-Wb9K98,43.85,54.09,train,move,fast,a car is moving very fast in a road with snow covered,move,quickly
348,11572,video4526,V22Ll4jQ_zc,32.85,51.35,train,move,fast,a vehicle moves fast on the road and the outside scenery are visible through the side glasses,move,quickly
349,11897,video4646,z-NWf8ChNNQ,159.89,175.01,train,move,fast,a  person in black color cloth wearing sitting inside car white color car moving on road fast  displaying on screen,move,quickly
350,2827,video1090,tXkYu9kVEb8,603.65,629.41,train,move,slow,the people are walking along a very slow moving river bed,move,slowly
351,3889,video1517,wt-Ay3sWFaA,53.33,73.17,train,move,slowly,man playing with his food then moving slowly and talking,move,slowly
352,6411,video2523,-DzD81kL--U,21.09,47.46,train,move,slowly,a league of legends character moves slowly in the same spot,move,slowly
353,9021,video3522,CVy9Y5CLw28,169.76,182.23,train,move,slowly,a car moving slowly,move,slowly
354,10707,video4190,TroBbXmAeoc,317.78,336.17,train,move,slowly,a car is moving slowly from low land to little high land and comes down,move,slowly
355,10965,video4285,y9oQAnpeuUo,563.05,574.81,train,move,slowly,a train slowly moving around a scenic body of water with mountains around,move,slowly
356,7794,video3077,xBzFCUM2_ho,3.65,15.03,train,scroll,up,a photo of earth is shown scrolling up followed by text,move,upwards
357,11634,video4545,WbHEosCN22k,37.69,63.41,train,move,up,the skater moves up with sticks on the ice and progresses while a great number of spectators watch,move,upwards
358,19845,video7665,HfBGE3VmEzk,354.07,368.92,train,open,correctly,a woman is getting ready to show viewer how to open up a folded baby stroller correctly,open,properly
359,16651,video6467,vkwCQH6IVhM,27.7,38.34,train,paddle,out,a guy paddles a surfboard out into the ocean and rides a wave,paddle,out
360,20962,video8079,npfwYuMDm9k,332.84,344.4,train,row,swiftly,men are rowing boats swiftly in a boat race,paddle,quickly
361,1634,video624,Xa7Bgj0y3eg,49.69,70.89,train,park,outside,a van is parked outside of a white building,park,outdoor
362,4814,video1855,ZdUUY9ibX6I,6.93,20.32,train,park,outside,a neon green lamborghini parked outside is viewed from multiple different camera angles,park,outdoor
363,10086,video3959,5L0k8jMjP-I,425.0,435.0,train,park,outside,a black car is parked outside,park,outdoor
364,10637,video4162,5L0k8jMjP-I,465.0,475.0,train,park,outside,a white porsche is shown in a garage and another is shown parked outside on a brick driveway,park,outdoor
365,1619,video618,6LtffXUqgzU,481.17,491.89,train,pass,speedly,a racing car passing away speedly,pass,quickly
366,4087,video1595,vG8SDYb7ZMQ,331.08,354.4,train,pass,swiftly,a train swiftly passing by other trains as electronic music plays,pass,quickly
367,8431,video3313,wnPQ2XT8Qvw,233.08,258.41,train,pass,fast,an icy mountain is showing with the time passing by really fast,pass,quickly
368,1096,video413,YH6zJpW4yfo,3.05,15.61,train,play,aggressively,two man playing table tennis very aggressively ,play,firmly
369,1711,video655,t9Hnh6ajJCM,69.77,90.16,train,play,hard,there is a team with black dressing is playing hard,play,firmly
370,4997,video1929,s_a0pwylgBA,49.45,61.49,train,play,roughly,a red uniformed team plays soccer roughly and aggressively,play,firmly
371,8073,video3182,vxob3QyHgck,106.59,130.58,train,play,gently,a woman gently plays with her baby as it lies on its back,play,gently
372,9700,video3793,jiMf5lKgZmE,136.58,151.53,train,play,softly,who s making love by johnnie taylor plays softly,play,gently
373,1728,video658,wkAeEzLMhlY,206.35,218.97,train,play,in,in the cort the table tennis players are played in very well the colour of the back ground is blue,play,in
374,4114,video1608,XD4CccRdfCA,44.63,73.67,train,play,in,in the cort the table tennis players are played in very well the colour of the back ground is red,play,in
375,4818,video1856,X2wngRlP1sk,7.39,22.54,train,play,in,a man with a black shirt on is playing violin in between a stone facade,play,in
376,896,video328,LeRtiTnv4gQ,169.77,180.98,train,play,indoors,a young man is playing an electric guitar indoors,play,indoor
377,1669,video640,Yi9Kl-KpNQI,269.52,280.69,train,play,indoors,a trainer playing tennis with a young boy indoors,play,indoor
378,1712,video655,t9Hnh6ajJCM,69.77,90.16,train,play,indoors,a game of volleyball is played indoors while bad music plays,play,indoor
379,1866,video710,lyWEpgqfDo8,194.88,224.55,train,play,indoors,a band plays a song indoors,play,indoor
380,3203,video1242,XrSR0uDD7d4,29.37,59.13,train,play,inside,a cat plays with a ball inside of a living room,play,indoor
381,6396,video2516,4jrl0zY69mU,98.01,127.41,train,play,indoors,puppies play indoors together,play,indoor
382,6611,video2608,XD4CccRdfCA,31.84,44.38,train,play,indoors,two men play a match of table tennis indoors while spectators look on,play,indoor
383,9182,video3579,TY14K-UluRQ,71.29,94.51,train,play,inside,two male children playing baseball inside of a house,play,indoor
384,6571,video2586,8kwpxthBF6g,6.42,21.94,train,play,out,japan versus the netherlands playing soccer out on the soccerfield,play,out
385,286,video104,M7CdTAiaLes,591.65,602.65,train,play,outdoors,a dj is playing music outdoors,play,outdoor
386,793,video294,JlYv67-kPPM,23.36,34.08,train,play,outdoors,a cartoon character is playing an instrument outdoors,play,outdoor
387,1114,video418,OEx-GMDQxjw,132.6,150.0,train,play,outside,a band plays instruments outside in front of a stone building,play,outdoor
388,2045,video795,2WnkpDQIVwY,396.41,410.82,train,play,outside,guy playing lacrosse outside,play,outdoor
389,2523,video967,t9bNiJdgybQ,16.4,29.08,train,play,outside,a group of old band members sing and play outside,play,outdoor
390,3023,video1169,AoPp3VYrUIA,814.52,825.73,train,play,outside,a dog is playing outside,play,outdoor
391,3276,video1272,yD-YZNKgV0A,73.59,84.77,train,play,outside,kids playing outside on a trampoline,play,outdoor
392,3412,video1327,a03PND1Vyvo,145.83,162.6,train,play,outside,women are playing soccer outside,play,outdoor
393,3928,video1535,zn_YSuDWIuU,14.95,25.25,train,play,outside,a child plays outside of a house,play,outdoor
394,4149,video1619,BgXrTGIiFV8,11.39,23.45,train,play,outside,video of people playing outside by the beach,play,outdoor
395,4274,video1656,yK-v7B0H4wM,40.75,59.71,train,play,outdoors,person is playing with the white ball outdoors,play,outdoor
396,4816,video1856,X2wngRlP1sk,7.39,22.54,train,play,outdoors,man in black shirt is playing a violin outdoors,play,outdoor
397,5803,video2281,97uHUyPL5dA,83.21,96.81,train,play,outside,a man is singing and playing guitar outside,play,outdoor
398,6542,video2574,BaEcK09XY2U,538.02,550.13,train,play,outdoors,a cat is jumping and playing outdoors,play,outdoor
399,6555,video2577,XLzOWczAsNQ,137.11,158.56,train,play,outside,girls are playing outside,play,outdoor
400,6854,video2718,yRtjhURTELs,162.58,174.89,train,play,outside,a small child in a safari hat plays excitedly with some toys outside,play,outdoor
401,7032,video2787,o5yDkChpW5U,6.05,24.37,train,play,outside,kids are playing outside,play,outdoor
402,7223,video2860,W4oIrtzDIcQ,7.62,33.18,train,play,outside,a man playing tennis outside trades volleys with a competitor,play,outdoor
403,7988,video3143,YkoiTA3EqCM,74.05,88.74,train,play,outdoors,the white dog is playing with his owner outdoors,play,outdoor
404,8564,video3357,0LN9HWhovbo,55.5,67.08,train,play,outside,two black horses are playing outside,play,outdoor
405,9014,video3520,PoU0PdnCFiI,42.12,56.07,train,play,outside,a girl is playing outside,play,outdoor
406,9358,video3648,l5TMAQ3NntM,97.39,109.16,train,play,outside,a band of people playing outside,play,outdoor
407,9781,video3822,PqxH9iXUDf0,13.8,28.08,train,play,outside,a musical group plays outside while a man sits in an office with a headset on,play,outdoor
408,9912,video3882,yRtjhURTELs,232.32,246.71,train,play,outside,a boy finding a new dinosaur toy while playing outside,play,outdoor
409,10059,video3950,4MwckY3YM_Y,50.41,61.73,train,play,outdoors,a folk singer playing guitar outdoors and singing,play,outdoor
410,10229,video4013,waWM9vAfsIw,78.61,105.38,train,play,outdoors,the horse is playing with big blue ball outdoors,play,outdoor
411,10760,video4205,7wYM_Y_KTzM,118.67,139.65,train,play,outside,two dogs are playing outside,play,outdoor
412,11072,video4330,0LN9HWhovbo,32.08,42.08,train,play,outside,two horses are playing outside,play,outdoor
413,11745,video4590,08GXrTvxzuQ,169.9,181.38,train,play,outside,a man is playing a violin outside,play,outdoor
414,12798,video4991,xachpa6-CXo,100.85,113.89,train,play,outside,a group of people are playing rugby outside,play,outdoor
415,13017,video5073,4MwckY3YM_Y,85.41,96.05,train,play,outside,a man plays a guitar outside,play,outdoor
416,13176,video5142,AxYiLzWee84,36.18,47.39,train,play,outside,a dog and a monkey are best friends playing outside,play,outdoor
417,12270,video4796,yzYE2EadWm4,272.81,290.38,train,play,nicely,a person is playing a colourful video game very nicely,play,properly
418,12299,video4809,SeUjbPth7go,438.85,460.68,train,play,nicely,a person is playing a computer game nicely,play,properly
419,14423,video5606,hZLdueQsUdw,343.3,356.51,train,play,properly,a man shows how to properly play a guitar,play,properly
420,1769,video670,ChcHv0Kd-qo,173.45,185.05,train,play,fast,a person is playing video game fast,play,quickly
421,11151,video4357,Z1dRM2mgIHQ,159.05,186.81,train,play,fast,video is playing very fast and the video is related to some game,play,quickly
422,6503,video2553,YWpB0HlPXuA,110.85,128.89,train,play,slowly,a person is playing table tennis very very slowly,play,slowly
423,6282,video2462,jEIOFs8jwC4,183.9,193.9,train,point,inside,a man points a pistol inside of another man s mouth,point,indoor
424,2171,video839,TTbGixKq0R8,0.0,12.01,train,pour,down,animated blue liquid pours down to form the ideas & pixels logo,pour,downwards
425,2172,video839,TTbGixKq0R8,0.0,12.01,train,flow,down,blue liquid flows down to form three blue letters,pour,downwards
426,8427,video3313,wnPQ2XT8Qvw,233.08,258.41,train,flow,down,a tall mountain is being shown with a stream of water flowing down,pour,downwards
427,7617,video3007,tA04YGfDF4U,160.64,182.03,train,pour,in,a man and a bowl pouring in plastic bag mixing dish inside kitchen to prepare to serve to eat displaying on screen,pour,in
428,4015,video1567,WbSJJx9JkDE,417.95,440.61,train,flow,fast,a wide fast flowing river with a big rock creating some rapids,pour,quickly
429,7302,video2889,sXtE9SY4OmI,384.61,395.09,train,flow,rapidly,a rapidly flowing creek rolls beneath a walk bridge in a park,pour,quickly
430,3083,video1199,T-sy6rPJBj4,304.22,315.56,train,pour,slowly,someone pours a spoon of sugar slowly into a cup,pour,slowly
431,8695,video3400,Vx1yprdgs80,140.99,156.74,train,pour,slowly,someone is preparing shrimp juice and pouring to a glass very slowly,pour,slowly
432,10434,video4086,VarCAvDC7jQ,352.93,381.73,train,flow,up,a water scene flowing from up falls trees beside  displaying on screen,pour,upwards
433,4195,video1634,Xa7Bgj0y3eg,35.49,49.69,train,push,down,the man pushing the trolley with an injured one finally pushes him down and we see a model,press,downwards
434,12994,video5069,ZMN2Bs_Cr1A,501.13,513.77,train,push,down,a man wearing a red hat runs into a man bouncing a basketball  the man with hat pushes him down then gets the ball and throws it over a fence,press,downwards
435,13346,video5199,rA0Q9-IIBXk,47.09,57.34,train,push,down,a cartoon man pushes another man down,press,downwards
436,5169,video2011,nb9GMm7QtlM,23.93,36.81,train,push,forcefully,an animated cat forcefully pushes its bowl of food to the side,press,firmly
437,3528,video1370,WoEIrQBrBDk,11.21,27.88,train,press,gently,a man and a woman standing near a busy street are glancing around themselves in an alert manner then the man pulls the woman in for a passionate kiss and presses her against a nearby building gently,press,gently
438,20510,video7912,D4QnQBkdgrU,67.4,77.61,train,push,in,father and son pushing a car in to the river,press,in
439,7797,video3079,6NqiAgzOJHo,61.4,72.33,train,smash,outside,a man smashes a car outside,press,outdoor
440,3096,video1204,JQG86Gv5E_k,361.51,372.55,train,pull,back,a woman pulls a girl s hair back,pull,backwards
441,5093,video1978,YaCPCWyxcLo,164.53,192.61,train,pull,back, with her black hair pulled back lifts a white shuttlecock above her forehead while her other arm is extending lower in the opposite direction,pull,backwards
