,Unnamed: 0.1.1.1.1,clip_id,youtube_id,start_time,end_time,split,action,adverb,caption,clustered_action,clustered_adverb
1813,28035,aNhKp-0S-iU_000054_000064,aNhKp-0S-iU,54.0,64.0,train,saute,inside,A person is slowly sauteing vegetables inside of a wok.,cook,indoor
1814,28041,X5awHl9IwYE_000082_000092,X5awHl9IwYE,82.0,92.0,train,sizzle,inside,A woman uses a fork to beat an egg in a bowl then pours it into a wok with meat and veggies sizzling inside.,cook,indoor
1815,28053,ueC6h5Uc99c_000035_000045,ueC6h5Uc99c,35.0,45.0,train,stir,inside,A person is stirring food inside of a frying pan.,mix,indoor
1816,28068,A3LiFtIGr_U_000065_000075,A3LiFtIGr_U,65.0,75.0,train,speak,loud,In a large frying pan ingredients are added while a man speaks out loud.,talk,loudly
1817,28070,A3LiFtIGr_U_000065_000075,A3LiFtIGr_U,65.0,75.0,train,tip,in,"A Wok sits on a Cooker Hob which is switched on, vegetables are tipped in to cook.",tilt,in
1818,28091,UPRUN4IDY-E_000319_000329,UPRUN4IDY-E,319.0,329.0,train,stir,rapidly,A person rapidly stirs food that is being cooked on the stove top.,mix,quickly
1819,28145,zs82jvSepM8_000358_000368,zs82jvSepM8,358.0,368.0,train,mix,inside,A young lady is mixing food inside of a pot on top of a skillet.,mix,indoor
1820,28148,-LqtFkJ56o8_000272_000282,-LqtFkJ56o8,272.0,282.0,train,sit,inside,A man sits inside of a dark space with a lantern then shoots a video of a large tree.,sit,indoor
1821,28177,LAHiwnjZBsc_000035_000045,LAHiwnjZBsc,35.0,45.0,train,walk,outside,A person walks outside looking for a special item or two on a hunt.,walk,outdoor
1822,28190,bWYh83GjHuM_000076_000086,bWYh83GjHuM,76.0,86.0,train,walk,outdoors,"A person speaks while holding a tube, followed by a dog and women walking outdoors.",walk,outdoor
1823,28191,oPcXWSiVmxc_000448_000458,oPcXWSiVmxc,448.0,458.0,train,walk,outdoors,A man is walking outdoors while looking at and using a electronic device.,walk,outdoor
1824,28205,g4QVIHk4t1M_000075_000085,g4QVIHk4t1M,75.0,85.0,train,use,outdoors,A young man is opening a gadget with instruction to be used outdoors.,use,outdoor
1825,28209,s_XHtwHjrus_000046_000056,s_XHtwHjrus,46.0,56.0,train,tilt,outside,A man tilts a rubbermaid bin outside to show a snake and it's scales.,tilt,outdoor
1826,28225,E6Ty5KowcyI_000011_000021,E6Ty5KowcyI,11.0,21.0,train,make,outside,"Outside in a yard, a person makes an attempt to insert a key to a box then flips it to insert.",make,outdoor
1827,28228,BQt_6UNnO0I_000063_000073,BQt_6UNnO0I,63.0,73.0,train,walk,outside,Outside someone wearing a helmet is walking with a compass.,walk,outdoor
1828,28254,Bbg515rTOls_000026_000036,Bbg515rTOls,26.0,36.0,train,handle,outdoors,A person is outdoors and handling some supplies that come in a case.,hold,outdoor
1829,28256,Bbg515rTOls_000026_000036,Bbg515rTOls,26.0,36.0,train,place,carefully,Someone carefully places Tupperware into a bear proof container.,put,carefully
1830,28269,I64oNLXUF9s_000170_000180,I64oNLXUF9s,170.0,180.0,train,stretch,forward,A man stretched forward a device while walking in the wood,stretch,forwards
1831,28286,Ofqn15fee-Y_000015_000025,Ofqn15fee-Y,15.0,25.0,train,trim,quickly,At a hair salon a woman is holding a little boy and holding something in is mouth while a woman quickly trims a back piece of his hair.,cut,quickly
1832,28298,MvNNH4SkkKo_000206_000216,MvNNH4SkkKo,206.0,216.0,train,eat,outside,A girl is eating outside while a boy is receiving a haircut.,eat,outdoor
1833,28305,sQtNt7znN98_000151_000161,sQtNt7znN98,151.0,161.0,train,trim,carefully,A woman carefully trims the ginger hair of a baby while music plays in the background.,cut,carefully
1834,28319,d3BKyKXRW-4_000067_000077,d3BKyKXRW-4,67.0,77.0,train,trim,out,The boy is trimming his friend's  hair out in the backyard.,cut,out
1835,28320,d3BKyKXRW-4_000067_000077,d3BKyKXRW-4,67.0,77.0,train,sit,outside,A boy sitting outside on a bench has his friend cut his hair.,sit,outdoor
1836,28364,Y-mNq0RNKw8_000152_000162,Y-mNq0RNKw8,152.0,162.0,train,pull,back,"A woman is sittig and a technician wearing a mask is standing in front of her pulling her lower lip down and back up, repeatedly then steps away.",pull,backwards
1837,28372,mJXU9cXm-tg_000028_000038,mJXU9cXm-tg,28.0,38.0,train,pull,carefully,A girl is having her lip pierced as another person carefully pulls a thin bar through her lip.,pull,carefully
1838,28392,OcBSxNCb9i0_000016_000026,OcBSxNCb9i0,16.0,26.0,train,sit,inside,a lady sits on a yellow chair inside of a place,sit,indoor
1839,28499,KjylCj1w0EU_000045_000055,KjylCj1w0EU,45.0,55.0,train,lean,forward,A man leans forward with his arm stretched back to a tattooist creating a tattoo on his forearm,tilt,forwards
1840,28500,KjylCj1w0EU_000045_000055,KjylCj1w0EU,45.0,55.0,train,stretch,back,A man leans forward with his arm stretched back to a tattooist creating a tattoo on his forearm,stretch,backwards
1841,28513,dfxeWHwrtSM_000149_000159,dfxeWHwrtSM,149.0,159.0,train,step,up,A girl in standing at a podium giving a speech and she steps away while another girl steps up.,step,upwards
1842,28524,-CIywiz8I1s_000018_000028,-CIywiz8I1s,18.0,28.0,train,step,up,"The winner of an award steps up on the stage to receive it, then makes an abrupt turn to the back of the stage.",step,upwards
1843,28561,ik1QjvyGGEQ_000003_000013,ik1QjvyGGEQ,3.0,13.0,train,step,forward,Three women take a picture together and then one of them steps forward to speak.,step,forwards
1844,28570,AdLJjWGaE_o_000111_000121,AdLJjWGaE_o,111.0,121.0,train,step,up,A man steps up to accept his award at the front of the audience; they applaud.,step,upwards
1845,28578,5VUaUlcOPT8_000004_000014,5VUaUlcOPT8,4.0,14.0,train,climb,up,A young child climbs up on stage at an event,climb,upwards
1846,28631,3iWxVXIpyfI_000000_000010,3iWxVXIpyfI,0.0,10.0,train,step,forward,"At the front of the room, a woman calls out the names of people and those people step forward towards her.",step,forwards
1847,28695,g5BnS5XrEMU_000025_000035,g5BnS5XrEMU,25.0,35.0,train,sit,outside,a man is sitting down outside as people watch him while he searches for gold,sit,outdoor
1848,28707,sRE0kJ1XBPI_000461_000471,sRE0kJ1XBPI,461.0,471.0,train,sift,outside,A man is sifting water and rocks outside of a stream.,pour,outdoor
1849,28772,hxxWrRVcwtY_000004_000014,hxxWrRVcwtY,4.0,14.0,train,hit,carefully,In a golf field a man carefully hits a golf ball towards the hole,hit,carefully
1850,28786,F9t5Z8CtWks_000004_000014,F9t5Z8CtWks,4.0,14.0,train,hit,out,A young boy hits a golf shot while out on the course.,hit,out
1851,28802,6PTcHCA6Yr8_000066_000076,6PTcHCA6Yr8,66.0,76.0,train,place,properly,A man instructs viewers how to properly place a golf ball before hitting it.,put,properly
1852,28812,afZDVv9Qf1Y_000117_000127,afZDVv9Qf1Y,117.0,127.0,train,put,properly,An instructor teaches a man how to properly put while it rains,put,properly
1853,28846,sFUA65LyTnY_000019_000029,sFUA65LyTnY,19.0,29.0,train,swing,properly,A man stands in his yard and demonstrates how to properly swing a golf club.,swing,properly
1854,28849,bUxGvL06YjI_000001_000011,bUxGvL06YjI,1.0,11.0,train,look,back,A man was trying to hit the golf ball with the club and at a point looked back,look,backwards
1855,28859,qAi7t6cLdLM_000065_000075,qAi7t6cLdLM,65.0,75.0,train,hit,indoors,A man is hitting a golf ball indoors and explaing how to do it.,hit,indoor
1856,28863,Ihckuzomxg4_000021_000031,Ihckuzomxg4,21.0,31.0,train,swing,properly,A man is explaining how swing a golf club properly.,swing,properly
1857,28909,VLV-0qaHFs8_000033_000043,VLV-0qaHFs8,33.0,43.0,train,position,correctly,A man on a golf course demonstrates how to get correctly positioned.,put,properly
1858,28942,qcgspjvqDe8_000035_000045,qcgspjvqDe8,35.0,45.0,train,hit,in,A man hits a golf ball in front of a crowd and almost hits it in,hit,in
1859,28946,TivdDgi6sXE_000003_000013,TivdDgi6sXE,3.0,13.0,train,look,back,A young boy hits a golf ball with a clup and then looks back over his shoulder.,look,backwards
1860,28954,eEuBPJhVXco_000029_000039,eEuBPJhVXco,29.0,39.0,train,swing,properly,A man is using a tool on a golfclub that helps to properly swing the club.,swing,properly
1861,28960,8OjV7-vM9PY_000000_000010,8OjV7-vM9PY,0.0,10.0,train,play,indoors,A guy is indoors and playing a game of golf on the floor.,play,indoor
1862,28965,2ZZgPRHD6q4_000045_000055,2ZZgPRHD6q4,45.0,55.0,train,swing,properly,A woman is demonstrating and describing how to properly swing a golf club on a golf course.,swing,properly
1863,28971,r4syWsNa_Js_000000_000010,r4syWsNa_Js,0.0,10.0,train,pull,back,"At a golf course, a golfer pulls his club back and strikes a yellow ball that then goes up in the air.",pull,backwards
1864,28989,c2pnl2kFWDc_000032_000042,c2pnl2kFWDc,32.0,42.0,train,extend,backwards,A man extends his arms backwards to swing a golf club in a driving range.,extend,backwards
1865,28994,OggmW9RQijk_000004_000014,OggmW9RQijk,4.0,14.0,train,bring,down,a person swings a golf club and then brings their arms down,carry,downwards
1866,29005,vVC8HWs8CVE_000011_000021,vVC8HWs8CVE,11.0,21.0,train,hit,outdoors,"A man swings a golf club to hit a golf ball outdoors, the ball goes flying into a different area.",hit,outdoor
1867,29024,1n7tJgJLvcU_000128_000138,1n7tJgJLvcU,128.0,138.0,train,hit,outdoors,A man hits a golf ball with a golf club outdoors on a field of grass.,hit,outdoor
1868,29037,55atzobzpwc_000014_000024,55atzobzpwc,14.0,24.0,train,hit,out,A female golfer hits a beautiful tee shot out on the range.,hit,out
1869,29040,k2qUe4iFNwo_000000_000010,k2qUe4iFNwo,0.0,10.0,train,turn,back,"A young golfer, at a driving range, is preparing to drive when the person shooting the video turns the camera on himself and makes a face, then turns the camera back as the first male takes his shot.",turn,backwards
1870,29046,-L1mPUcEHQY_000000_000010,-L1mPUcEHQY,0.0,10.0,train,hit,outside,A male is showing how he hits a golf ball outside.,hit,outdoor
1871,29061,TbpoEQ-hOe0_000004_000014,TbpoEQ-hOe0,4.0,14.0,train,pull,backwards,A man slowly pulls a golf club backwards then brings it down hitting a golf ball.,pull,backwards
1872,29063,TbpoEQ-hOe0_000004_000014,TbpoEQ-hOe0,4.0,14.0,train,bring,down,A man slowly pulls a golf club backwards then brings it down hitting a golf ball.,carry,downwards
1873,29065,NawmN0n7j64_000326_000336,NawmN0n7j64,326.0,336.0,train,hit,outdoors,Outdoors at a driving range a male hits the golf ball hard with a club and then watches to see where it goes.,hit,outdoor
1874,29069,NawmN0n7j64_000326_000336,NawmN0n7j64,326.0,336.0,train,lean,forward,"Golfer leans forward with both hands on club handle, swings club over shoulder, swings in opposite direction, and stands pleased.",tilt,forwards
1875,29075,IA1PQa9fbp0_000014_000024,IA1PQa9fbp0,14.0,24.0,train,step,up,A golfer makes a few practice swings before he steps up to the tee.,step,upwards
1876,29079,C8H4iQ2s4Ig_000086_000096,C8H4iQ2s4Ig,86.0,96.0,train,hit,out,A woman at a golf range hits a ball out into a lake before the woman holding the camera turns it to herself.,hit,out
1877,29100,C3l5Lmaghr8_000065_000075,C3l5Lmaghr8,65.0,75.0,train,pull,back,A man pulls his club back and swing to hit the golfball then it shows three pictures of men swinging.,pull,backwards
1878,29117,S7mydaX-7Uw_000021_000031,S7mydaX-7Uw,21.0,31.0,train,hit,outside,A lone man hitting a golf shot in slow motion outside on a golf course.,hit,outdoor
1879,29127,bFTKUymQgng_000040_000050,bFTKUymQgng,40.0,50.0,train,hit,outside,A man hits a golf ball outside in the sun on the golfball field.,hit,outdoor
1880,29130,YUJXCPF39kU_000000_000010,YUJXCPF39kU,0.0,10.0,train,hit,outside,There is a man hitting golf balls outside at night.,hit,outdoor
1881,29144,Nh_F7GZjYlk_000000_000010,Nh_F7GZjYlk,0.0,10.0,train,play,indoors,A person plays miniature golf indoors and makes a hole in one.,play,indoor
1882,29171,s-JRgw-3BDc_000002_000012,s-JRgw-3BDc,2.0,12.0,train,play,indoors,A young girl is playing with a miniature golf game indoors.,play,indoor
1883,29207,uWCtNXdW9hk_000012_000022,uWCtNXdW9hk,12.0,22.0,train,play,indoors,A person is showing a female playing gold indoors with an instructor.,play,indoor
1884,29219,Ii0CkNEbygQ_000115_000125,Ii0CkNEbygQ,115.0,125.0,train,position,properly,A man explains how to properly position oneself to swing at a golf ball.,put,properly
1885,29222,Ii0CkNEbygQ_000115_000125,Ii0CkNEbygQ,115.0,125.0,train,swinge,slowly,A female golfer is in position and swinging her golf club back and forth slowly then a man places a golf ball down in front of her.,swing,slowly
1886,29250,EfNGYOmpFgI_000080_000090,EfNGYOmpFgI,80.0,90.0,train,put,carefully,A man carefully puts golf balls against a water bottle,put,carefully
1887,29252,EfNGYOmpFgI_000080_000090,EfNGYOmpFgI,80.0,90.0,train,align,properly,A man talks about how to properly align a golf club while another man lightly taps golf balls.,arrange,properly
1888,29272,xCf1WwC_fsc_000017_000027,xCf1WwC_fsc,17.0,27.0,train,hit,carefully,A man carefully hits a ball on a personal indoor mini golf course.,hit,carefully
1889,29282,IOfGM9w7WEQ_000077_000087,IOfGM9w7WEQ,77.0,87.0,train,put,properly,A man is doing a demonstration on how to properly put a golf bar.,put,properly
1890,29297,gu9bsw3_YyY_000050_000060,gu9bsw3_YyY,50.0,60.0,train,play,outside,A man playing golf outside describing what he uses to play better,play,outdoor
1891,29300,gu9bsw3_YyY_000050_000060,gu9bsw3_YyY,50.0,60.0,train,put,properly,A man is showing how to put a golf ball properly while another person goes on the field to adjust the target.,put,properly
1892,29344,nz8Y3CWmvw4_000001_000011,nz8Y3CWmvw4,1.0,11.0,train,play,indoors,A young girl in a dress plays miniature golf indoors.,play,indoor
1893,29349,iov7y046PXk_000004_000014,iov7y046PXk,4.0,14.0,train,play,outside,A group of people are playing golf outside.,play,outdoor
1894,29359,nbQ6Mou1_oA_000008_000018,nbQ6Mou1_oA,8.0,18.0,train,sing,loudly,A man in a church sings loudly into a microphone.,sing,loudly
1895,29375,dogykc1E_PU_000022_000032,dogykc1E_PU,22.0,32.0,train,play,loudly,Music plays very loudly as people sitting in benches or pews clap and watch as people standing in front clap and move clumsily to the music,play,loudly
1896,29379,p-90eoW83ek_000504_000514,p-90eoW83ek,504.0,514.0,train,dance,nicely,Some people are dancing inside the chapel  especially a black man dancing very nicely,dance,properly
1897,29388,UBrLM2PzG4c_000069_000079,UBrLM2PzG4c,69.0,79.0,train,lean,back,A man  stands and leans back and gyrates his arms and head back in forth,tilt,backwards
1898,29396,PMtY0pCmRcw_000194_000204,PMtY0pCmRcw,194.0,204.0,train,talk,loudly,A man is at a church pulpit talking very loudly and pacing with music playing in the background and people cheering.,talk,loudly
1899,29405,hsTYzT4zFE4_000056_000066,hsTYzT4zFE4,56.0,66.0,train,play,inside,A band plays lively music inside of a church while the congregation enthusiastically dances and claps hands.,play,indoor
1900,29440,eXh-4zY4yeg_000009_000019,eXh-4zY4yeg,9.0,19.0,train,dance,inside,A man is dancing to gospel music inside of a church.,dance,indoor
1901,29442,YJ9bfKlCpQ0_000085_000095,YJ9bfKlCpQ0,85.0,95.0,train,singe,loudly,a man is singing very loudly into a microphone while three other men are swaying along,sing,loudly
1902,29454,fa-Uea-Rxg0_000063_000073,fa-Uea-Rxg0,63.0,73.0,train,jump,inside,People wave their hands and jump around inside of a church.,jump,indoor
1903,29474,clLFNvq-odg_000000_000010,clLFNvq-odg,0.0,10.0,train,speak,loudly,A church congregation clap in a church as someone speaks loudly.,talk,loudly
1904,29533,a_kBfppfkwo_000204_000214,a_kBfppfkwo,204.0,214.0,train,add,continuously,An electric mead grinder is shown being operated by a man who continuously adds meat.,add,continuously
1905,29580,FaM9bZRznFM_000016_000026,FaM9bZRznFM,16.0,26.0,train,bark,loudly,A dog barks loudly while he is getting his fur blowed dried at a grooming shop.,talk,loudly
1906,29581,FaM9bZRznFM_000016_000026,FaM9bZRznFM,16.0,26.0,train,whine,loudly,A dog whines loudly as a lady grooms him and another woman talks to it.,talk,loudly
1907,29606,5JAzXFCV-Ug_000003_000013,5JAzXFCV-Ug,3.0,13.0,train,clip,carefully,Someone is clipping a childs' hair with a clippers very carefully.,cut,carefully
1908,29609,u0Wc5Asuvrk_000083_000093,u0Wc5Asuvrk,83.0,93.0,train,lean,forward,Woman leans forward and rubs dog's ear as dog leans head against her legs.,tilt,forwards
1909,29628,7ATTfgNr6xo_000324_000334,7ATTfgNr6xo,324.0,334.0,train,hold,firmly,A dog groomer holds a dog firmly by the neck in order to cut it's fur.,hold,firmly
1910,29645,xK4I1_OZR30_000208_000218,xK4I1_OZR30,208.0,218.0,train,trim,carefully,A person carefully trims a dog's fur while the dog sits calmly.,cut,carefully
1911,29668,2EuRhc8zCwg_000086_000096,2EuRhc8zCwg,86.0,96.0,train,use,indoors,A person is indoors and using a pair of scissors to cut a dog's hair,use,indoor
1912,29669,2EuRhc8zCwg_000086_000096,2EuRhc8zCwg,86.0,96.0,train,clip,carefully,A person is carefully clipping at a dog's fur and then different instances of grooming is shown.,cut,carefully
1913,29695,y73fhri-fsQ_000076_000086,y73fhri-fsQ,76.0,86.0,train,trim,carefully,A man very carefully trims the hair of a beautiful white dog.,cut,carefully
1914,29696,y73fhri-fsQ_000076_000086,y73fhri-fsQ,76.0,86.0,train,position,gently,Groomer uses scissors to trim hair off back and side of dog as he gently positions dog.,put,gently
1915,29708,MYITqmE_pf8_000433_000443,MYITqmE_pf8,433.0,443.0,train,brush,quickly,A young girl is very quickly brushing a horse's mane.,brush,quickly
1916,29709,MYITqmE_pf8_000433_000443,MYITqmE_pf8,433.0,443.0,train,comb,quickly,A girl is quickly combing the mane of a brown horse.,brush,quickly
1917,29710,MYITqmE_pf8_000433_000443,MYITqmE_pf8,433.0,443.0,train,brush,neatly,A young girl neatly and gently brushing a brown horse's hair.,brush,neatly
1918,29720,1y_BRfvi3lU_000001_000011,1y_BRfvi3lU,1.0,11.0,train,brush,outside,There is a person brushing the mane of a horse outside.,brush,outdoor
1919,29726,5AGm8OSnykk_000006_000016,5AGm8OSnykk,6.0,16.0,train,singe,softly,A woman walks a horse down a trail then brushes the horse while softly singing.,sing,gently
1920,29734,mmiq-3kife0_000287_000297,mmiq-3kife0,287.0,297.0,train,take,forward,A man stands in front of a horse and then takes a couple of steps forward.,take,forwards
1921,29740,4H3il6PRRxE_000195_000205,4H3il6PRRxE,195.0,205.0,train,brush,properly,A girl is showing how you properly brush a horse.,brush,properly
1922,29744,4H3il6PRRxE_000195_000205,4H3il6PRRxE,195.0,205.0,train,brush,outside,A person is showing how to brush a pony outside in the daytime.,brush,outdoor
1923,29745,D9_eIwndddo_000183_000193,D9_eIwndddo,183.0,193.0,train,brush,outside,Woman with a ponytail brushing a brown and black horse outside of stalls.,brush,outdoor
1924,29749,HsrhpE6D_lw_000017_000027,HsrhpE6D_lw,17.0,27.0,train,brush,properly,A woman demonstrates how to properly brush a horse in the stables.,brush,properly
1925,29764,wGQUtQSwoNg_000064_000074,wGQUtQSwoNg,64.0,74.0,train,brush,outdoors,A girl brushes a horse along with her friends outdoors in their driveway.,brush,outdoor
1926,29768,IneM43S8Ieo_000004_000014,IneM43S8Ieo,4.0,14.0,train,tie,outside,A woman uses a wand to wash a horse that's tied to a post outside.,secure,outdoor
1927,29773,eOLbcRgj59k_000012_000022,eOLbcRgj59k,12.0,22.0,train,brush,outside,A woman in jeans and a hat is brushing a horse's hair outside.,brush,outdoor
1928,29777,9UNkNbHsaX4_000233_000243,9UNkNbHsaX4,233.0,243.0,train,comb,slowly,A girl grooms a horse combing through its hair slowly.,brush,slowly
1929,29780,2lnOTCCeHUI_000037_000047,2lnOTCCeHUI,37.0,47.0,train,brush,outdoors,A girl brushes the coat of a horse outdoors with clouds in the blue sky.,brush,outdoor
1930,29784,Imr0h7lzv6c_000005_000015,Imr0h7lzv6c,5.0,15.0,train,look,back,A woman sprays down a horse's coat as the horse looks back at her.,look,backwards
1931,29786,Imr0h7lzv6c_000005_000015,Imr0h7lzv6c,5.0,15.0,train,wash,gently,A woman is gently washing down a horse with a hose.,wash,gently
1932,29800,LIqDfVSe57s_000015_000025,LIqDfVSe57s,15.0,25.0,train,brush,outside,A girl is brushing her horse's hair outside in a horse pen.,brush,outdoor
1933,29803,LIqDfVSe57s_000015_000025,LIqDfVSe57s,15.0,25.0,train,comb,gently,A woman gently combs a brown horse's mane and then horse walks away.,brush,gently
1934,29808,8ZuZvHEzQPo_000029_000039,8ZuZvHEzQPo,29.0,39.0,train,brush,properly,Pop music plays while a girl shows how to properly brush a horse.,brush,properly
1935,29812,zOTPIGqVytY_000004_000014,zOTPIGqVytY,4.0,14.0,train,brush,outside,A young girl in riding gear brushes her horse outside.,brush,outdoor
1936,29820,qmExAbz8mkM_000393_000403,qmExAbz8mkM,393.0,403.0,train,prepare,outside,A young girl is preparing a horse's horseshoe outside in the sun.,make,outdoor
1937,29845,18aXcmDFGIk_000007_000017,18aXcmDFGIk,7.0,17.0,train,flip,backwards,"A man jumped up, flipped backwards and cartwheeled several times",turn,backwards
1938,29855,fs1rFFwlR6w_000005_000015,fs1rFFwlR6w,5.0,15.0,train,flip,backwards,A teenage girl is flipping backwards on a mat in the gym.,turn,backwards
1939,29875,iSdqu1NXGMA_000007_000017,iSdqu1NXGMA,7.0,17.0,train,land,perfectly,A boy in a red and white gym suit does continuous flips down a track and lands perfectly on the mat.,land,properly
1940,29886,dftPVmCjO_k_000003_000013,dftPVmCjO_k,3.0,13.0,train,jump,down,A person is jumping upside down in a blue surface very fast,jump,downwards
1941,29912,stK1zJVx0Vs_000025_000035,stK1zJVx0Vs,25.0,35.0,train,land,perfectly,A kid jumps several times on the trampoline and lands a spinning trick perfectly.,land,properly
1942,29929,AfMXl07fCd0_000000_000010,AfMXl07fCd0,0.0,10.0,train,land,successfully,The contestant is doing his flips backwards and lands successfully.,land,properly
1943,29936,D_R7CzLiQYc_000003_000013,D_R7CzLiQYc,3.0,13.0,train,flip,back,A gymnast back flips along the length of a room and finished on a mat.,turn,backwards
1944,29940,G5M9zYZkdt0_000002_000012,G5M9zYZkdt0,2.0,12.0,train,tumble,backwards,A young woman tumbles backwards repeatedly until she gets to the end of the mat.,fall,backwards
1945,29964,oVkHiocntlM_000006_000016,oVkHiocntlM,6.0,16.0,train,hit,accidentally,"A man spins around in an attempt to throw a ball, but accidentally hits the person watching him instead.",hit,accidently
1946,30017,4NqTfsLVUGs_000014_000024,4NqTfsLVUGs,14.0,24.0,train,throw,vigorously,a man throwing a ball vigorously and turning in circles,throw,quickly
1947,30146,MBRhDPE4z88_000007_000017,MBRhDPE4z88,7.0,17.0,train,swing,fast,"A man swings around as fast as he can, getting ready to fling the shot put but falls.",swing,quickly
1948,30150,MBRhDPE4z88_000007_000017,MBRhDPE4z88,7.0,17.0,train,fall,hard,An athlete is winding up for the hammer throw when he falls hard against the ground.,fall,firmly
1949,30193,AdVw9scKpc0_000018_000028,AdVw9scKpc0,18.0,28.0,train,throw,suddenly,A young guy is standing by a net and he suddenly throws a javelin when spinning around,throw,instantly
1950,30228,75Dn_y5cjyE_000003_000013,75Dn_y5cjyE,3.0,13.0,train,rub,outside,A little boy is outside and rubbing a pair of pants between his hands,spread,outdoor
1951,30249,zT9WnBs8XQk_000001_000011,zT9WnBs8XQk,1.0,11.0,train,lay,carefully,A young boy carefully lays out an article of clothing and begins to scrub it.,put,carefully
1952,30290,Xes_5uf_9Ro_000104_000114,Xes_5uf_9Ro,104.0,114.0,train,wash,properly,A woman explains the process to properly wash clothes manually.,wash,properly
1953,30318,tFVuZJL4g48_000000_000010,tFVuZJL4g48,0.0,10.0,train,sit,off,A woman is sitting at the edge of the water with her shoes off.,sit,off
1954,30337,D01c7Yn1sNM_000065_000075,D01c7Yn1sNM,65.0,75.0,train,pump,indoors,a man pumping water on to a clothing item with a water pump indoors,pump,indoor
1955,30363,5dOu3HJQFJU_000015_000025,5dOu3HJQFJU,15.0,25.0,train,lift,successfully,A person successfully lifts up into a headstand in a kitchen.,raise,properly
1956,30369,aOnMagqRnTc_000000_000010,aOnMagqRnTc,0.0,10.0,train,lift,upwards,A woman is standing and then she goes on to her head and hands and slowly lifts her legs upwards in to a full headstand.,raise,upwards
1957,30377,VPITByrewCU_000062_000072,VPITByrewCU,62.0,72.0,train,point,up,In a room a woman is on the floor standing on her head with her legs pointing straight up.,point,upwards
1958,30421,eCshxLGPUno_000052_000062,eCshxLGPUno,52.0,62.0,train,raise,up,"A woman is doing a head stand with her legs bent straight out in front of her, then she raises them straight up and then lowers them in front of her again.",raise,upwards
1959,30438,QApMhe6hZIY_000001_000011,QApMhe6hZIY,1.0,11.0,train,raise,upwards,A person kneeling down and the bending downwards raises the legs upwards while being supported with the head and hands,raise,upwards
1960,30465,8wQg_5RGwGo_000148_000158,8wQg_5RGwGo,148.0,158.0,train,bring,slowly,A woman is doing a hand stand in a front yard and then she slowly brings her legs down.,carry,slowly
1961,30466,8wQg_5RGwGo_000148_000158,8wQg_5RGwGo,148.0,158.0,train,bring,down,A woman is doing a hand stand in a front yard and then she slowly brings her legs down.,carry,downwards
1962,30494,WjhTr5C2HO0_000037_000047,WjhTr5C2HO0,37.0,47.0,train,position,down,A man is positioned upside down against a wall balancing on his elbows.,put,downwards
1963,30504,K1gtbI_jmGY_000005_000015,K1gtbI_jmGY,5.0,15.0,train,bring,slowly,A woman is slowly bringing her legs up into the air while doing a head stand.,carry,slowly
1964,30530,XKVzFGPSoZA_000011_000021,XKVzFGPSoZA,11.0,21.0,train,flip,down,A little kid stands on his hands against a wall then flips down.,turn,downwards
1965,30546,6fnhbBN4sB0_000000_000010,6fnhbBN4sB0,0.0,10.0,train,lean,forward,A girl is leaning forward on her knees the she lifts herself up to stand on her head and spread her legs.,tilt,forwards
1966,30574,IfHW3elGLLs_000209_000219,IfHW3elGLLs,209.0,219.0,train,bring,down,A woman is doing a headstand against the wall and brings her legs back down.,carry,downwards
1967,30585,igdSYEx6Ydo_000068_000078,igdSYEx6Ydo,68.0,78.0,train,bring,down,A man is doing a head stand then proceeds to bring his feet down and knees to his chest.,carry,downwards
1968,30591,zopbymAmBtQ_000000_000010,zopbymAmBtQ,0.0,10.0,train,walk,on,A young child is standing on his head while splaying his legs apart and chatting to show how adept he is before another child walks on to the scene.,walk,on
1969,30592,zopbymAmBtQ_000000_000010,zopbymAmBtQ,0.0,10.0,train,walk,in,A boy does a handstand on a pillow and little girl walks in,walk,in
1970,30599,VmpSME10mSw_000011_000021,VmpSME10mSw,11.0,21.0,train,play,outside,A young man is dancing in rock and roll style while another man plays the guitar outside in front of parked bikes.,play,outdoor
1971,30603,VmpSME10mSw_000011_000021,VmpSME10mSw,11.0,21.0,train,dance,outside,A person is showing another male dancing crazy outside.,dance,outdoor
1972,30638,jwPBdHNF4uE_000004_000014,jwPBdHNF4uE,4.0,14.0,train,throw,hard,Two young men throw their heads back and forth hard while head-banging.,throw,firmly
1973,30668,vwpzjuaVY7g_000001_000011,vwpzjuaVY7g,1.0,11.0,train,fall,forward,"Three teenagers with long hair are sitting down and moving their heads around quickly, and one boy falls forward.",fall,forwards
1974,30669,vwpzjuaVY7g_000001_000011,vwpzjuaVY7g,1.0,11.0,train,throw,fast,Four kids sit laughing and throwing their heads in circles as fast as possible.,throw,quickly
1975,30670,vwpzjuaVY7g_000001_000011,vwpzjuaVY7g,1.0,11.0,train,sit,outdoors,"A group of people are sitting outdoors, and all of them are swinging their heads around to make their hair fly.",sit,outdoor
1976,30704,-6hrJT07lKk_000064_000074,-6hrJT07lKk,64.0,74.0,train,dance,heavily,Two guys are playing guitar and dancing heavily by shaking their heads,dance,firmly
1977,30705,-6hrJT07lKk_000064_000074,-6hrJT07lKk,64.0,74.0,train,play,aggressively,Two people are standing in the room while aggressively playing their guitars and bobbing their heads.,play,firmly
